# entry-subent-pointer  : C1055--00-2-0 
# EXFOR reaction        : ['1-H-2', ['P,EL'], '1-H-2,,DA'] 
# incident energy       : 3.99e+01 MeV 
# target                : H-2 
# product               : H-2 
# level energy          : - 
# MF-MT number          : 4 - 2 
# first author          : J.H.Williams 
# institute             : (1USAMIN): University of Minnesota, Minneapolis, MN 
# reference             : (J,PR,110,136,195804) 
# year                  : 1958 
# facility              : (LINAC): Linear accelerator 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/C10/C1055.x4 
# nds                   : https://nds.iaea.org/EXFOR/C1055
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
              NAN      0.00000E+00      3.25000E-01      4.00000E-03
              NAN      0.00000E+00      1.35000E-01      2.00000E-03
              NAN      0.00000E+00      9.60000E-02      2.00000E-03
              NAN      0.00000E+00      9.20000E-02      2.00000E-03
              NAN      0.00000E+00      9.30000E-02      2.00000E-03
              NAN      0.00000E+00      1.00000E-01      2.00000E-03
              NAN      0.00000E+00      1.04000E-01      2.00000E-03
              NAN      0.00000E+00      1.09000E-01      2.00000E-03
              NAN      0.00000E+00      1.09000E-01      1.00000E-03
              NAN      0.00000E+00      1.08000E-01      2.00000E-03
              NAN      0.00000E+00      1.08000E-01      2.00000E-03
              NAN      0.00000E+00      1.06000E-01      1.00000E-03
              NAN      0.00000E+00      1.02000E-01      1.00000E-03
              NAN      0.00000E+00      1.02500E-01      2.00000E-03
              NAN      0.00000E+00      9.80000E-02      2.00000E-03
              NAN      0.00000E+00      9.30000E-02      3.00000E-03
              NAN      0.00000E+00      7.40000E-02      2.00000E-03
              NAN      0.00000E+00      6.50000E-02      2.00000E-03
              NAN      0.00000E+00      5.60000E-02      1.00000E-03
              NAN      0.00000E+00      4.50000E-02      1.00000E-03
              NAN      0.00000E+00      3.20000E-02      1.00000E-03
              NAN      0.00000E+00      2.39000E-02      7.00000E-04
              NAN      0.00000E+00      1.62000E-02      4.00000E-04
              NAN      0.00000E+00      1.33000E-02      4.00000E-04
              NAN      0.00000E+00      9.00000E-03      3.00000E-04
              NAN      0.00000E+00      7.10000E-03      2.00000E-04
              NAN      0.00000E+00      5.40000E-03      2.00000E-04
              NAN      0.00000E+00      4.50000E-03      2.00000E-04
              NAN      0.00000E+00      3.80000E-03      3.00000E-04
              NAN      0.00000E+00      1.90000E-03      7.00000E-04
      7.33333E-01      0.00000E+00      1.42000E-03      7.00000E-05
      4.66667E-01      0.00000E+00      1.68000E-03      6.00000E-05
      3.00000E-01      0.00000E+00      1.96000E-03      4.00000E-05
      2.00000E-01      0.00000E+00      2.11000E-03      5.00000E-05
      2.00000E-01      0.00000E+00      2.42000E-03      7.00000E-05
      3.00000E-01      0.00000E+00      2.55000E-03      7.00000E-05
      4.83333E-01      0.00000E+00      2.87000E-03      5.00000E-05
      7.50000E-01      0.00000E+00      3.50000E-03      7.00000E-05
      1.00000E-01      0.00000E+00      4.07000E-03      8.00000E-05
      5.50000E-01      0.00000E+00      4.24000E-03      8.00000E-05
      1.33333E-01      0.00000E+00      4.62000E-03      8.00000E-05
      1.16667E-01      0.00000E+00      4.62000E-03      9.00000E-05
      5.00000E-01      0.00000E+00      5.23000E-03      1.00000E-04
      3.00000E-01      0.00000E+00      5.18000E-03      1.00000E-04
      1.66667E-01      0.00000E+00      5.47000E-03      1.10000E-04
