# entry-subent-pointer  : D4322-003-0 
# EXFOR reaction        : (42-MO-100(P,X)42-MO-99,CUM,SIG) 
# incident energy       : 1.1430e+01 MeV - 3.5540e+01 MeV 
# target                : Mo-100 
# product               : Mo-99 
# level energy          : - 
# MF-MT number          : 3 - 10 
# first author          : Takacs 
# institute             : (3HUNDEB): Institute for Nuclear Research (ATOMKI), Debrecen 
# reference             : (J,NIM/B,347,26,2015) 
# year                  : 2015 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/D43/D4322.x4 
# nds                   : https://nds.iaea.org/EXFOR/D4322
#
#       E_in(MeV)         dE_in(MeV)        XS(B)             dXS(B)
        3.5540E+01        3.2000E-01        1.8580E-01        1.6500E-02
        3.4090E+01        3.5000E-01        1.8060E-01        1.6300E-02
        3.2600E+01        3.9000E-01        1.8160E-01        1.6800E-02
        3.1040E+01        4.3000E-01        1.8300E-01        1.7800E-02
        2.9420E+01        4.7000E-01        1.7490E-01        1.7400E-02
        2.7730E+01        5.1000E-01        1.7880E-01        1.6600E-02
        2.6180E+01        5.7000E-01        1.6980E-01        1.5500E-02
        2.4800E+01        6.2000E-01        1.6910E-01        1.5300E-02
        2.3370E+01        6.8000E-01        1.6500E-01        1.6500E-02
        2.1850E+01        7.5000E-01        1.4800E-01        1.3600E-02
        2.0260E+01        8.3000E-01        1.2030E-01        1.3000E-02
        1.8560E+01        9.1000E-01        9.4800E-02        9.2000E-03
        1.6730E+01        1.0000E+00        6.8400E-02        1.0200E-02
        1.5890E+01        2.5000E-01        4.1900E-02        3.8800E-03
        1.5680E+01        2.5000E-01        3.8400E-02        3.4400E-03
        1.5350E+01        2.6000E-01        3.3200E-02        4.3400E-03
        1.5130E+01        2.7000E-01        3.0300E-02        2.7800E-03
        1.4780E+01        2.7000E-01        2.5200E-02        2.7900E-03
        1.4740E+01        1.1000E+00        3.0600E-02        5.4000E-03
        1.4560E+01        2.8000E-01        2.4100E-02        1.3400E-03
        1.4210E+01        2.9000E-01        1.8400E-02        2.9900E-03
        1.3970E+01        2.9000E-01        1.7300E-02        3.1100E-03
        1.3610E+01        3.0000E-01        1.2600E-02        1.1700E-03
        1.3370E+01        3.0000E-01        1.1600E-02        1.2900E-03
        1.3000E+01        3.1000E-01        5.8000E-03        6.9000E-04
        1.2750E+01        3.2000E-01        7.9000E-03        2.6900E-03
        1.2510E+01        1.2100E+00        7.4000E-03        5.6000E-03
        1.1430E+01        3.5000E-01        5.4000E-03        7.3000E-04
