# entry-subent-pointer  : L0185-002-0 
# EXFOR reaction        : ['92-U-235', ['G,F'], ',PR,NU'] 
# incident energy       : 6.5160e+00 MeV - 1.7912e+01 MeV 
# target                : U-235 
# product               : - 
# level energy          : - 
# MF-MT number          : 1 - 456 
# first author          : J.T.Caldwell 
# institute             : (1USALAS): Los Alamos National Laboratory, NM 
# reference             : (J,NSE,73,(2),153,1980) 
# year                  : 1980 
# facility              : (LINAC): Linear accelerator 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/L01/L0185.x4 
# nds                   : https://nds.iaea.org/EXFOR/L0185
#
#     E_in(MeV)        dE_in(MeV)       Multiplicity            dMultiplicity
      6.51600E+00      0.00000E+00      2.45300E+00      1.47000E-01
      7.23200E+00      0.00000E+00      2.53900E+00      1.47000E-01
      7.73200E+00      0.00000E+00      2.44400E+00      1.29000E-01
      8.06800E+00      0.00000E+00      2.62500E+00      1.47000E-01
      8.57100E+00      0.00000E+00      2.76800E+00      1.84000E-01
      9.07300E+00      0.00000E+00      2.87500E+00      1.28000E-01
      9.57200E+00      0.00000E+00      2.70600E+00      7.40000E-02
      1.00500E+01      0.00000E+00      2.74000E+00      9.20000E-02
      1.05320E+01      0.00000E+00      3.17700E+00      1.29000E-01
      1.10310E+01      0.00000E+00      2.97100E+00      9.20000E-02
      1.15340E+01      0.00000E+00      3.15100E+00      1.10000E-01
      1.20110E+01      0.00000E+00      3.11100E+00      1.10000E-01
      1.21560E+01      0.00000E+00      3.25700E+00      9.20000E-02
      1.23950E+01      0.00000E+00      3.29200E+00      9.20000E-02
      1.25120E+01      0.00000E+00      3.10800E+00      1.28000E-01
      1.26330E+01      0.00000E+00      3.30800E+00      9.20000E-02
      1.28730E+01      0.00000E+00      3.36200E+00      9.20000E-02
      1.29920E+01      0.00000E+00      3.39800E+00      1.65000E-01
      1.31340E+01      0.00000E+00      3.26800E+00      9.20000E-02
      1.33730E+01      0.00000E+00      3.34000E+00      1.10000E-01
      1.34910E+01      0.00000E+00      3.17400E+00      1.29000E-01
      1.36130E+01      0.00000E+00      3.39300E+00      9.20000E-02
      1.39680E+01      0.00000E+00      3.18900E+00      1.28000E-01
      1.44970E+01      0.00000E+00      3.53400E+00      1.29000E-01
      1.49740E+01      0.00000E+00      3.51200E+00      2.02000E-01
      1.54770E+01      0.00000E+00      3.67400E+00      1.29000E-01
      1.62180E+01      0.00000E+00      3.79700E+00      1.83000E-01
      1.69570E+01      0.00000E+00      3.77300E+00      2.57000E-01
      1.79120E+01      0.00000E+00      3.82200E+00      2.02000E-01
