# entry-subent-pointer  : F0594--00-2-0 
# EXFOR reaction        : ['14-SI-28', ['A,EL'], '14-SI-28,,DA'] 
# incident energy       : 2.45e+01 MeV 
# target                : Si-28 
# product               : Si-28 
# level energy          : - 
# MF-MT number          : 4 - 2 
# first author          : K.Chyla 
# institute             : (3POLSLS): University of Silesia, Katowice 
# reference             : (J,APP/B,7,523,1976) 
# year                  : 1976 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/F05/F0594.x4 
# nds                   : https://nds.iaea.org/EXFOR/F0594
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      1.49700E+02      0.00000E+00      1.13500E-04      1.77000E-05
      1.51900E+02      0.00000E+00      3.66100E-04      3.04000E-05
      1.54100E+02      0.00000E+00      5.64600E-04      3.98000E-05
      1.58460E+02      0.00000E+00      7.65200E-04      4.66000E-05
      1.60630E+02      0.00000E+00      6.89000E-04      4.99000E-05
      1.64960E+02      0.00000E+00      2.77600E-04      3.05000E-05
      1.67120E+02      0.00000E+00      2.86800E-04      2.67000E-05
      1.69270E+02      0.00000E+00      9.48300E-04      4.93000E-05
      1.71420E+02      0.00000E+00      2.65600E-03      1.04000E-04
      1.73570E+02      0.00000E+00      4.37700E-03      1.40000E-04
      1.75710E+02      0.00000E+00      7.90100E-03      3.40000E-04
      1.77860E+02      0.00000E+00      8.76300E-03      3.16000E-04
      1.79000E+02      0.00000E+00      8.84300E-03      3.02000E-04
