# entry-subent-pointer  : A0101-069-0 
# EXFOR reaction        : ['40-ZR-91', ['A,X'], '0-NN-1,,DE'] 
# incident energy       : 4.5200e+01 MeV 
# target                : Zr-91 
# product               : Nn-1 
# level energy          : 1.4800e+00 MeV 
# MF-MT number          : 5 - None 
# first author          : N.S.Biryukov 
# institute             : (4RUSFEI): Fiziko-Energeticheskii Institute , Obninsk 
# reference             : (C,80KIEV,2,30,1980) 
# year                  : 1980 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/A01/A0101.x4 
# nds                   : https://nds.iaea.org/EXFOR/A0101
#
#          E(MeV)          dE(MeV)      data(MB/MeV)   ddata(MB/MeV)
      1.48000E+00      0.00000E+00      1.67798E-06      9.79700E-08
      1.99000E+00      0.00000E+00      1.25277E-06      6.27600E-08
      2.49000E+00      0.00000E+00      9.65760E-07      4.84100E-08
      2.99000E+00      0.00000E+00      7.52200E-07      3.77300E-08
      3.50000E+00      0.00000E+00      5.74530E-07      2.88400E-08
      4.00000E+00      0.00000E+00      4.43040E-07      2.22700E-08
      4.48000E+00      0.00000E+00      3.49360E-07      1.76000E-08
      4.98000E+00      0.00000E+00      2.69320E-07      1.36100E-08
      5.48000E+00      0.00000E+00      2.12490E-07      1.07700E-08
      5.96000E+00      0.00000E+00      1.69950E-07      8.64000E-09
      6.50000E+00      0.00000E+00      1.32090E-07      5.76000E-09
      7.05000E+00      0.00000E+00      1.04230E-07      5.39000E-09
      7.53000E+00      0.00000E+00      8.62300E-08      4.48000E-09
      7.98000E+00      0.00000E+00      7.53700E-08      3.97000E-09
      8.47000E+00      0.00000E+00      6.49400E-08      3.44000E-09
      9.01000E+00      0.00000E+00      5.64700E-08      3.07000E-09
      9.50000E+00      0.00000E+00      5.04200E-08      2.77000E-09
      9.92000E+00      0.00000E+00      4.37500E-08      2.49000E-09
      1.04900E+01      0.00000E+00      3.70400E-08      2.09000E-09
      1.11100E+01      0.00000E+00      3.09200E-08      1.85000E-09
      1.15100E+01      0.00000E+00      2.77900E-08      1.83000E-09
      1.19300E+01      0.00000E+00      2.46100E-08      1.76000E-09
      1.25300E+01      0.00000E+00      2.09600E-08      1.72000E-09
      1.30100E+01      0.00000E+00      1.99000E-08      1.71000E-09
      1.35200E+01      0.00000E+00      1.88200E-08      1.93000E-09
      1.40500E+01      0.00000E+00      1.69200E-08      1.92000E-09
      1.44300E+01      0.00000E+00      1.52300E-08      2.14000E-09
      1.50200E+01      0.00000E+00      1.38700E-08      2.18000E-09
      1.56500E+01      0.00000E+00      1.21100E-08      1.91000E-09
      1.61000E+01      0.00000E+00      1.13400E-08      1.78000E-09
      1.65600E+01      0.00000E+00      1.07200E-08      1.69000E-09
      1.70500E+01      0.00000E+00      9.37000E-09      1.47000E-09
      1.75500E+01      0.00000E+00      8.79000E-09      1.38000E-09
      1.80800E+01      0.00000E+00      8.52000E-09      1.35000E-09
      1.86300E+01      0.00000E+00      7.72000E-09      1.22000E-09
      1.92100E+01      0.00000E+00      7.14000E-09      1.14000E-09
      1.98200E+01      0.00000E+00      6.03000E-09      9.50000E-10
      2.04600E+01      0.00000E+00      5.14000E-09      8.20000E-10
      2.11300E+01      0.00000E+00      4.82000E-09      7.80000E-10
      2.18300E+01      0.00000E+00      4.67000E-09      7.50000E-10
      2.25600E+01      0.00000E+00      4.39000E-09      7.10000E-10
      2.33400E+01      0.00000E+00      3.65000E-09      5.90000E-10
      2.41600E+01      0.00000E+00      3.15000E-09      5.20000E-10
      2.50200E+01      0.00000E+00      3.00000E-09      4.90000E-10
      2.59300E+01      0.00000E+00      2.85000E-09      4.80000E-10
      2.68900E+01      0.00000E+00      2.39000E-09      4.50000E-10
      2.79100E+01      0.00000E+00      2.01000E-09      3.50000E-10
      2.89800E+01      0.00000E+00      1.62000E-09      2.90000E-10
      3.01200E+01      0.00000E+00      1.44000E-09      2.80000E-10
      3.13300E+01      0.00000E+00      1.79000E-09      3.50000E-10
      3.26200E+01      0.00000E+00      1.26000E-09      2.40000E-10
      3.39800E+01      0.00000E+00      9.70000E-10      2.00000E-10
      3.54400E+01      0.00000E+00      1.10000E-09      2.00000E-10
