# entry-subent-pointer  : 22859--00-3-0 
# EXFOR reaction        : ['98-CF-249', ['N,F'], 'ELEM/MASS,TER,FY,,MXW'] 
# incident energy       : 2.53e-08 MeV 
# target                : Cf-249 
# product               : - 
# level energy          : - 
# MF-MT number          : 8 - 460 
# first author          : I.Tsekhanovich 
# institute             : (2FR ILL): Institut Laue-Langevin, Grenoble 
# reference             : (J,PR/C,67,034610,2003) 
# year                  : 2003 
# facility              : (REAC): Reactor 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/228/22859.x4 
# nds                   : https://nds.iaea.org/EXFOR/22859
#
# Charge(No Dim.)    Mass(No Dim.)  Isomer(No Dim.)    Yield(%/fiss)   dYield(%/fiss)
              3.0              8.0              nan      2.60000E-08      7.00000E-09
              3.0              9.0              nan      3.80000E-08      1.00000E-08
              4.0             10.0              nan      3.80000E-07      7.00000E-08
              4.0             11.0              nan      4.70000E-08      1.20000E-08
              4.0             12.0              nan      2.70000E-08      7.00000E-09
              5.0             12.0              nan      1.50000E-08      4.00000E-09
              5.0             13.0              nan      2.40000E-08      6.00000E-09
              5.0             14.0              nan      1.40000E-09      4.00000E-10
              5.0             15.0              nan      9.10000E-10      4.10000E-10
              6.0             14.0              nan      1.30000E-07      2.00000E-08
              6.0             15.0              nan      5.30000E-08      1.10000E-08
              6.0             16.0              nan      4.80000E-08      1.10000E-08
              6.0             17.0              nan      7.50000E-09      2.80000E-09
              6.0             18.0              nan      2.40000E-09      7.00000E-10
              7.0             16.0              nan      1.50000E-09      4.00000E-10
              7.0             17.0              nan      8.10000E-09      2.00000E-09
              7.0             18.0              nan      4.50000E-09      1.10000E-09
              7.0             20.0              nan      1.30000E-10              NAN
              7.0             21.0              nan      3.40000E-11              NAN
              8.0             20.0              nan      2.50000E-08      7.00000E-09
              8.0             21.0              nan      6.40000E-09      1.30000E-09
              8.0             22.0              nan      4.20000E-09      1.60000E-09
              8.0             24.0              nan      5.80000E-10              NAN
              9.0             20.0              nan      9.70000E-11              NAN
              9.0             21.0              nan      1.60000E-09      4.00000E-10
              9.0             22.0              nan      1.40000E-09      8.00000E-10
              9.0             24.0              nan      8.30000E-10      4.00000E-10
             10.0             24.0              nan      2.40000E-09      6.00000E-10
             10.0             27.0              nan      2.00000E-10              NAN
             10.0             28.0              nan      1.80000E-10              NAN
             11.0             27.0              nan      8.20000E-10      3.20000E-10
             11.0             28.0              nan      1.00000E-09              NAN
             11.0             30.0              nan      2.20000E-10      2.20000E-10
             12.0             30.0              nan      1.30000E-09      4.00000E-10
             12.0             32.0              nan      3.70000E-10              NAN
             12.0             34.0              nan      1.00000E-11              NAN
             13.0             30.0              nan      9.00000E-11              NAN
             13.0             32.0              nan      1.10000E-10              NAN
             13.0             33.0              nan      1.80000E-10              NAN
             14.0             32.0              nan      8.90000E-11              NAN
             14.0             33.0              nan      1.50000E-10              NAN
             14.0             34.0              nan      2.20000E-10              NAN
             14.0             37.0              nan      2.00000E-11              NAN
             15.0             39.0              nan      5.60000E-11              NAN
             16.0             37.0              nan      4.70000E-11              NAN
             16.0             40.0              nan      3.30000E-11              NAN
