# entry-subent-pointer  : O1949-007-0 
# EXFOR reaction        : ['14-SI-28', ['4-BE-9,X'], '2-HE-4,,DE'] 
# incident energy       : 1.4000e+01 MeV 
# target                : Si-28 
# product               : He-4 
# level energy          : 3.5970e+00 MeV 
# MF-MT number          : 5 - None 
# first author          : K.Bodek 
# institute             : (2SWTETH): Eidgenossische Technische Hochschule, Zuerich 
# reference             : (J,NP/A,339,353,1980) 
# year                  : 1980 
# facility              : (VDGT): Tandem van de Graaff 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/O19/O1949.x4 
# nds                   : https://nds.iaea.org/EXFOR/O1949
#
#          E(MeV)          dE(MeV)      data(MB/MeV)   ddata(MB/MeV)
      3.59700E+00      0.00000E+00      1.38318E-07      5.46010E-08
      4.54900E+00      0.00000E+00      1.38400E-07      0.00000E+00
      5.60400E+00      0.00000E+00      8.72278E-08      0.00000E+00
      6.65800E+00      0.00000E+00      5.91966E-08      0.00000E+00
      7.61600E+00      0.00000E+00      4.16845E-08      0.00000E+00
      8.67100E+00      0.00000E+00      2.77707E-08      0.00000E+00
      9.72600E+00      0.00000E+00      1.71821E-08      0.00000E+00
      1.07820E+01      0.00000E+00      1.04360E-08      0.00000E+00
      1.17420E+01      0.00000E+00      6.57700E-09      0.00000E+00
      1.27980E+01      0.00000E+00      3.92160E-09      0.00000E+00
      1.37580E+01      0.00000E+00      2.42620E-09      0.00000E+00
      1.49100E+01      0.00000E+00      1.39420E-09      0.00000E+00
      1.59660E+01      0.00000E+00      8.46800E-10      0.00000E+00
      1.70210E+01      0.00000E+00      5.33700E-10      0.00000E+00
      1.80780E+01      0.00000E+00      3.01000E-10      0.00000E+00
      1.90360E+01      0.00000E+00      2.12000E-10      0.00000E+00
      2.01850E+01      0.00000E+00      1.43900E-10      8.03000E-11
      2.11370E+01      0.00000E+00      1.46600E-10      4.69000E-11
