# entry-subent-pointer  : 12811-009-0 
# EXFOR reaction        : ['29-CU-65', ['N,X'], '0-NN-1,,DE'] 
# incident energy       : 2.5700e+01 MeV 
# target                : Cu-65 
# product               : Nn-1 
# level energy          : 1.2000e+01 MeV 
# MF-MT number          : 5 - None 
# first author          : A.Marcinkowski 
# institute             : (1USAOHO): Ohio University, Athens, OH 
# reference             : (J,NSE,83,13,8301) 
# year                  : 1983 
# facility              : (VDGT): Tandem van de Graaff 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/128/12811.x4 
# nds                   : https://nds.iaea.org/EXFOR/12811
#
#          E(MeV)          dE(MeV)      data(MB/MeV)   ddata(MB/MeV)
      1.20000E+01      0.00000E+00      2.80500E-08      0.00000E+00
      1.30000E+01      0.00000E+00      2.35000E-08      0.00000E+00
      1.40000E+01      0.00000E+00      2.14000E-08      0.00000E+00
      1.50000E+01      0.00000E+00      2.05300E-08      0.00000E+00
      1.60000E+01      0.00000E+00      1.88200E-08      0.00000E+00
      1.70000E+01      0.00000E+00      1.89000E-08      0.00000E+00
      1.80000E+01      0.00000E+00      1.82600E-08      0.00000E+00
      1.90000E+01      0.00000E+00      1.78800E-08      0.00000E+00
      2.00000E+01      0.00000E+00      1.66900E-08      0.00000E+00
      2.10000E+01      0.00000E+00      2.39500E-08      0.00000E+00
      2.20000E+01      0.00000E+00      1.71800E-08      0.00000E+00
      2.30000E+01      0.00000E+00      2.86700E-08      0.00000E+00
