# entry-subent-pointer  : 10712--00-2-0 
# EXFOR reaction        : ['94-PU-240', ['N,F'], 'ELEM/MASS,CUM,FY'] 
# incident energy       : 1.48e+01 MeV 
# target                : Pu-240 
# product               : - 
# level energy          : - 
# MF-MT number          : 8 - 459 
# first author          : D.R.Nethaway 
# institute             : (1USALRL): Lawrence Livermore National Laboratory, Livermore, CA 
# reference             : (J,PR/C,16,1907,197711) 
# year                  : 1977 
# facility              : (ICTR): Insulated core transformer accelerator 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/107/10712.x4 
# nds                   : https://nds.iaea.org/EXFOR/10712
#
# Charge(No Dim.)    Mass(No Dim.)  Isomer(No Dim.)    Yield(%/fiss)   dYield(%/fiss)
             28.0             66.0              nan      6.04000E-07              NAN
             29.0             67.0              nan      1.31000E-06              NAN
             30.0             72.0              nan      4.47000E-05              NAN
             31.0             73.0              nan      8.34000E-05              NAN
             36.0             87.0              nan      1.22000E-02              NAN
             36.0             88.0              nan      1.39000E-02              NAN
             38.0             89.0              nan      1.74000E-02              NAN
             38.0             90.0              nan      1.94000E-02              NAN
             38.0             91.0              nan      2.39000E-02              NAN
             39.0             91.0              nan      2.49000E-02              NAN
             38.0             92.0              nan      2.77000E-02              NAN
             39.0             92.0              nan      2.93000E-02              NAN
             39.0             93.0              nan      2.88000E-02              NAN
             40.0             95.0              nan      3.68000E-02              NAN
             41.0             96.0              nan      8.34000E-05              NAN
             40.0             97.0              nan      4.18000E-02              NAN
             42.0             99.0              nan      4.85000E-02              NAN
             44.0            103.0              nan      5.27000E-02              NAN
             44.0            105.0              nan      5.25000E-02              NAN
             45.0            105.0              nan      4.32000E-02              NAN
             44.0            106.0              nan      4.00000E-02              NAN
             46.0            109.0              nan      2.29000E-02              NAN
             47.0            110.0              1.0      4.90000E-06              NAN
             46.0            111.0              1.0      4.80000E-04              NAN
             47.0            111.0              nan      1.66000E-02              NAN
             46.0            112.0              nan      1.56000E-02              NAN
             47.0            113.0              0.0      1.53000E-02              NAN
             48.0            115.0              0.0      1.09000E-02              NAN
             48.0            115.0              1.0      7.18000E-04              NAN
             48.0            117.0              0.0      6.01000E-03              NAN
             48.0            117.0              1.0      2.57000E-03              NAN
             48.0            118.0              nan      4.95000E-03              NAN
             50.0            125.0              0.0      8.44000E-03              NAN
             51.0            125.0              nan      1.57000E-02              NAN
             51.0            126.0              0.0      3.60000E-03              NAN
             50.0            127.0              0.0      1.43000E-02              NAN
             51.0            127.0              nan      1.95000E-02              NAN
             50.0            128.0              nan      9.94000E-03              NAN
             51.0            128.0              0.0      1.01000E-02              NAN
             51.0            129.0              nan      1.91000E-02              NAN
             51.0            130.0              0.0      1.71000E-02              NAN
             53.0            130.0              0.0      2.09000E-03              NAN
             52.0            131.0              1.0      1.54000E-02              NAN
             53.0            131.0              nan      4.45000E-02              NAN
             52.0            132.0              nan      3.55000E-02              NAN
             55.0            132.0              nan      1.70000E-05              NAN
             53.0            133.0              nan      5.38000E-02              NAN
             55.0            134.0              0.0      4.22000E-04              NAN
             55.0            134.0              1.0      2.23000E-04              NAN
             53.0            135.0              nan      3.86000E-02              NAN
             54.0            135.0              nan      5.79000E-02              NAN
             55.0            135.0              0.0      4.97000E-02              NAN
             55.0            135.0              1.0      6.55000E-04              NAN
             55.0            136.0              nan      5.03000E-03              NAN
             55.0            137.0              nan      4.48000E-02              NAN
             55.0            138.0              nan      5.19000E-02              NAN
             56.0            139.0              nan      4.56000E-02              NAN
             56.0            140.0              nan      3.77000E-02              NAN
             58.0            141.0              nan      3.57000E-02              NAN
             57.0            142.0              nan      3.88000E-02              NAN
             58.0            143.0              nan      3.09000E-02              NAN
             58.0            144.0              nan      2.65000E-02              NAN
             59.0            145.0              nan      2.69000E-02              NAN
             60.0            147.0              nan      1.78000E-02              NAN
             60.0            149.0              nan      1.45000E-02              NAN
             61.0            149.0              nan      1.29000E-02              NAN
             61.0            151.0              nan      8.05000E-03              NAN
             62.0            153.0              nan      5.80000E-03              NAN
             63.0            155.0              nan      2.78000E-03              NAN
             63.0            156.0              nan      2.25000E-03              NAN
             63.0            157.0              nan      1.58000E-03              NAN
             64.0            159.0              nan      6.80000E-04              NAN
             65.0            160.0              nan      1.50000E-06              NAN
             65.0            161.0              nan      3.46000E-04              NAN
             68.0            169.0              nan      1.15000E-05              NAN
