# entry-subent-pointer  : C0012--00-2-0 
# EXFOR reaction        : ['2-HE-3', ['D,P'], '2-HE-4,,DA'] 
# incident energy       : 1.37e+01 MeV 
# target                : He-3 
# product               : He-4 
# level energy          : - 
# MF-MT number          : 4 - 103 
# first author          : L.Stewart 
# institute             : (1USALAS): Los Alamos National Laboratory, NM 
# reference             : (J,PR,119,1649,196009) 
# year                  : 1960 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/C00/C0012.x4 
# nds                   : https://nds.iaea.org/EXFOR/C0012
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      1.23000E+01      0.00000E+00      1.20000E-02      4.80000E-04
      1.84000E+01      0.00000E+00      7.36000E-03      2.94400E-04
      2.46000E+01      0.00000E+00      4.17000E-03      1.66800E-04
      3.06000E+01      0.00000E+00      2.37000E-03      9.48000E-05
      3.67000E+01      0.00000E+00      1.83000E-03      7.32000E-05
      4.27000E+01      0.00000E+00      1.98000E-03      7.92000E-05
      4.86000E+01      0.00000E+00      2.98000E-03      1.19200E-04
      6.02000E+01      0.00000E+00      3.94000E-03      1.57600E-04
      6.60000E+01      0.00000E+00      4.24000E-03      1.69600E-04
      7.16000E+01      0.00000E+00      3.77000E-03      1.50800E-04
      7.99000E+01      0.00000E+00      2.75000E-03      1.10000E-04
      9.06000E+01      0.00000E+00      1.69000E-03      6.76000E-05
      9.58000E+01      0.00000E+00      1.36000E-03      5.44000E-05
      1.00900E+02      0.00000E+00      1.28000E-03      5.12000E-05
      1.05900E+02      0.00000E+00      1.28000E-03      5.12000E-05
      1.10800E+02      0.00000E+00      1.50000E-03      6.00000E-05
      1.20200E+02      0.00000E+00      2.28000E-03      9.12000E-05
      1.29300E+02      0.00000E+00      2.46000E-03      9.84000E-05
      1.38000E+02      0.00000E+00      2.69000E-03      1.07600E-04
      1.46500E+02      0.00000E+00      2.93000E-03      1.17200E-04
      1.54600E+02      0.00000E+00      3.39000E-03      1.35600E-04
      1.62600E+02      0.00000E+00      3.98000E-03      1.59200E-04
      1.70400E+02      0.00000E+00      4.83000E-03      1.93200E-04
