# entry-subent-pointer  : 40765-005-0 
# EXFOR reaction        : ['42-MO-0', ['N,EL'], '42-MO-0,,DA'] 
# incident energy       : 3.0000e-01 MeV 
# target                : Mo-0 
# product               : Mo-0 
# level energy          : - 
# MF-MT number          : 4 - 2 
# first author          : I.A.Korzh 
# institute             : (4CCPIFU): Institute Fiziki A.N. Ukrainskoi SSR, Kiev 
# reference             : (J,UFZ,9,929,64) 
# year                  : 1964 
# facility              : (VDG): Van de Graaff 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/407/40765.x4 
# nds                   : https://nds.iaea.org/EXFOR/40765
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      8.66000E-01      0.00000E+00      1.57000E+00      6.00000E-02
      7.66000E-01      0.00000E+00      1.34000E+00      7.00000E-02
      6.42800E-01      0.00000E+00      1.07000E+00      4.00000E-02
      3.42000E-01      0.00000E+00      7.00000E-01      3.00000E-02
      0.00000E+00      0.00000E+00      4.20000E-01      2.00000E-02
     -3.42000E-01      0.00000E+00      3.10000E-01      1.00000E-02
     -5.00000E-01      0.00000E+00      3.10000E-01      1.00000E-02
     -7.66000E-01      0.00000E+00      3.40000E-01      1.00000E-02
