# entry-subent-pointer  : S0038--00-2-0 
# EXFOR reaction        : ['27-CO-59', ['A,P'], '28-NI-62,,DE'] 
# incident energy       : 1.80e+01 MeV 
# target                : Co-59 
# product               : Ni-62 
# level energy          : 3.05e+00 MeV 
# MF-MT number          : 5 - 103 
# first author          : Zhao Kui 
# institute             : (3CPRAEP): China Institute of Atomic Energy, Beijing 
# reference             : (J,CNP,3,(1),32,198102) 
# year                  : 1981 
# facility              : (ISOCY): Isochronous cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/S00/S0038.x4 
# nds                   : https://nds.iaea.org/EXFOR/S0038
#
#          E(MeV)          dE(MeV)      data(MB/MeV)   ddata(MB/MeV)
      3.04800E+00      0.00000E+00      1.31030E-07              NAN
      3.35280E+00      0.00000E+00      1.17400E-07              NAN
      3.65760E+00      0.00000E+00      1.03200E-07              NAN
      3.96240E+00      0.00000E+00      9.11300E-08              NAN
      4.26720E+00      0.00000E+00      8.19100E-08              NAN
      4.57200E+00      0.00000E+00      7.33200E-08              NAN
      4.87680E+00      0.00000E+00      6.61600E-08              NAN
      5.18160E+00      0.00000E+00      5.98500E-08              NAN
      5.48640E+00      0.00000E+00      5.44000E-08              NAN
      5.79120E+00      0.00000E+00      4.95700E-08              NAN
      6.09600E+00      0.00000E+00      4.47000E-08              NAN
      6.40080E+00      0.00000E+00      4.01600E-08              NAN
      6.70560E+00      0.00000E+00      3.66000E-08              NAN
      7.01040E+00      0.00000E+00      3.13200E-08              NAN
      7.31520E+00      0.00000E+00      2.71700E-08              NAN
      7.62000E+00      0.00000E+00      2.32600E-08              NAN
      7.92480E+00      0.00000E+00      1.96600E-08              NAN
      8.22960E+00      0.00000E+00      1.61500E-08              NAN
      8.53440E+00      0.00000E+00      1.33700E-08              NAN
      8.83920E+00      0.00000E+00      1.11700E-08              NAN
      9.14400E+00      0.00000E+00      9.08000E-09              NAN
      9.44880E+00      0.00000E+00      7.28000E-09              NAN
      9.75360E+00      0.00000E+00      6.13000E-09              NAN
      1.00584E+01      0.00000E+00      4.94000E-09              NAN
      1.03632E+01      0.00000E+00      4.24000E-09              NAN
      1.06680E+01      0.00000E+00      3.48000E-09              NAN
      1.09728E+01      0.00000E+00      2.74000E-09              NAN
      1.12776E+01      0.00000E+00      2.35000E-09              NAN
      1.15824E+01      0.00000E+00      1.99000E-09              NAN
      1.18872E+01      0.00000E+00      1.62000E-09              NAN
      1.21920E+01      0.00000E+00      1.31000E-09              NAN
      1.24968E+01      0.00000E+00      8.60000E-10              NAN
      1.28016E+01      0.00000E+00      7.30000E-10              NAN
      1.31064E+01      0.00000E+00      4.70000E-10              NAN
      1.34112E+01      0.00000E+00      2.90000E-10              NAN
      1.37160E+01      0.00000E+00      1.20000E-10              NAN
