# entry-subent-pointer  : E1351-017-0 
# EXFOR reaction        : ['26-FE-56', ['D,INL'], '26-FE-56,PAR,DA'] 
# incident energy       : 5.6000e+01 MeV 
# target                : Fe-56 
# product               : Fe-56 
# level energy          : 3.3670e+00 MeV 
# MF-MT number          : 4 - 658 
# first author          : J.Takamatsu 
# institute             : (2JPNTOH): Tohoku University , Sendai 
# reference             : (J,JPR/C,51,(C6),C6-423,199011) 
# year                  : 1990 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/E13/E1351.x4 
# nds                   : https://nds.iaea.org/EXFOR/E1351
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      1.05900E+01      0.00000E+00      1.02300E-03      0.00000E+00
      1.30900E+01      0.00000E+00      8.47300E-04      0.00000E+00
      1.57700E+01      0.00000E+00      3.98500E-04      0.00000E+00
      1.83300E+01      0.00000E+00      1.16700E-04      0.00000E+00
      2.10000E+01      0.00000E+00      9.66700E-05      0.00000E+00
      2.38400E+01      0.00000E+00      2.86800E-04      0.00000E+00
      2.63200E+01      0.00000E+00      4.18400E-04      0.00000E+00
      2.91500E+01      0.00000E+00      3.41900E-04      0.00000E+00
      3.15800E+01      0.00000E+00      2.23500E-04      0.00000E+00
      3.40000E+01      0.00000E+00      1.36800E-04      0.00000E+00
      3.66700E+01      0.00000E+00      1.17900E-04      0.00000E+00
      3.89100E+01      0.00000E+00      1.32200E-04      0.00000E+00
      4.17900E+01      0.00000E+00      1.26500E-04      0.00000E+00
      4.44200E+01      0.00000E+00      9.31000E-05      0.00000E+00
      4.70400E+01      0.00000E+00      6.41400E-05      0.00000E+00
      4.93700E+01      0.00000E+00      5.45600E-05      0.00000E+00
      5.20900E+01      0.00000E+00      5.36200E-05      0.00000E+00
      5.49600E+01      0.00000E+00      5.06300E-05      0.00000E+00
      5.74500E+01      0.00000E+00      4.19400E-05      0.00000E+00
      5.99200E+01      0.00000E+00      3.08700E-05      0.00000E+00
      6.25500E+01      0.00000E+00      2.24100E-05      0.00000E+00
