# entry-subent-pointer  : O0754--00-9-0 
# EXFOR reaction        : ['27-CO-59', ['P,X'], '2-HE-4,,DE'] 
# incident energy       : 7.20e+01 MeV 
# target                : Co-59 
# product               : He-4 
# level energy          : 1.16e+01 MeV 
# MF-MT number          : 5 - residual 
# first author          : Z.Lewandowski 
# institute             : (2SWTBAS): Basel University  
# reference             : (J,NCL,28,15,1980) 
# year                  : 1980 
# facility              : (ISOCY): Isochronous cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/O07/O0754.x4 
# nds                   : https://nds.iaea.org/EXFOR/O0754
#
#          E(MeV)          dE(MeV)      data(MB/MeV)   ddata(MB/MeV)
      1.16200E+01      1.50000E-01      1.04300E-08              NAN
      1.27900E+01      1.50000E-01      8.36550E-09              NAN
      1.35000E+01      1.50000E-01      6.95110E-09              NAN
      1.48000E+01      1.50000E-01      5.47750E-09              NAN
      1.57400E+01      1.50000E-01      4.39350E-09              NAN
      1.66800E+01      1.50000E-01      3.55520E-09              NAN
      1.76200E+01      1.50000E-01      2.87680E-09              NAN
      1.86800E+01      1.50000E-01      2.45420E-09              NAN
      1.95000E+01      1.50000E-01      2.02130E-09              NAN
      2.06900E+01      1.50000E-01      1.73960E-09              NAN
      2.17500E+01      1.50000E-01      1.55090E-09              NAN
      2.28100E+01      1.50000E-01      1.35850E-09              NAN
      2.36400E+01      1.50000E-01      1.19010E-09              NAN
      2.47000E+01      1.50000E-01      1.08940E-09              NAN
      2.57700E+01      1.50000E-01      9.71200E-10              NAN
      2.68400E+01      1.50000E-01      8.89100E-10              NAN
      2.77800E+01      1.50000E-01      7.85700E-10              NAN
      2.86100E+01      1.50000E-01      7.19300E-10              NAN
      2.96700E+01      1.50000E-01      6.58500E-10              NAN
      3.09800E+01      1.50000E-01      6.02700E-10              NAN
      3.18100E+01      1.50000E-01      5.61600E-10              NAN
      3.29900E+01      1.50000E-01      5.14100E-10              NAN
      3.39400E+01      1.50000E-01      4.83200E-10              NAN
      3.48900E+01      1.50000E-01      4.42300E-10              NAN
      3.59500E+01      1.50000E-01      4.12100E-10              NAN
      3.70200E+01      1.50000E-01      3.77300E-10              NAN
      3.79600E+01      1.50000E-01      3.42300E-10              NAN
      3.89100E+01      1.50000E-01      3.19000E-10              NAN
      3.99800E+01      1.50000E-01      3.05100E-10              NAN
      4.09300E+01      1.50000E-01      2.79300E-10              NAN
      4.19900E+01      1.50000E-01      2.62600E-10              NAN
      4.30600E+01      1.50000E-01      2.49000E-10              NAN
      4.38900E+01      1.50000E-01      2.34000E-10              NAN
      4.50700E+01      1.50000E-01      2.14200E-10              NAN
      4.59000E+01      1.50000E-01      2.01400E-10              NAN
      4.69700E+01      1.50000E-01      1.91000E-10              NAN
      4.79200E+01      1.50000E-01      1.74800E-10              NAN
      4.88700E+01      1.50000E-01      1.77900E-10              NAN
      4.96900E+01      1.50000E-01      1.57200E-10              NAN
      5.10000E+01      1.50000E-01      1.50400E-10              NAN
      5.18300E+01      1.50000E-01      1.36400E-10              NAN
      5.29000E+01      1.50000E-01      1.41300E-10              NAN
      5.37200E+01      1.50000E-01      1.21600E-10              NAN
      5.47900E+01      1.50000E-01      1.26000E-10              NAN
      5.57400E+01      1.50000E-01      1.14300E-10              NAN
      5.68000E+01      1.50000E-01      1.02800E-10              NAN
      5.78800E+01      1.50000E-01      1.05500E-10              NAN
      5.88200E+01      1.50000E-01      8.54000E-11              NAN
      5.97600E+01      1.50000E-01      6.61000E-11              NAN
      6.07100E+01      1.50000E-01      7.28000E-11              NAN
      6.15400E+01      1.50000E-01      6.16000E-11              NAN
      6.27200E+01      1.50000E-01      6.00000E-11              NAN
      6.36600E+01      1.50000E-01      4.85000E-11              NAN
      6.46100E+01      1.50000E-01      4.72000E-11              NAN
      6.55300E+01      1.50000E-01      2.35000E-11              NAN
      6.68300E+01      1.50000E-01      1.86000E-11              NAN
      6.76500E+01      1.50000E-01      1.58000E-11              NAN
      6.87200E+01      1.50000E-01      1.44000E-11              NAN
      6.97800E+01      1.50000E-01      1.15000E-11              NAN
