# entry-subent-pointer  : 23702-002-0 
# EXFOR reaction        : ['90-TH-229', ['N,F'], 'ELEM/MASS,CUM,FY'] 
# incident energy       : 2.53e-08 MeV 
# target                : Th-229 
# product               : - 
# level energy          : - 
# MF-MT number          : 8 - 459 
# first author          : M.Haddad 
# institute             : (2FR GRE): Universite Joseph Fourier, Grenoble 
# reference             : (J,RCA,42,165,1987) 
# year                  : 1987 
# facility              : (REAC): Reactor 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/237/23702.x4 
# nds                   : https://nds.iaea.org/EXFOR/23702
#
# Charge(No Dim.)    Mass(No Dim.)  Isomer(No Dim.)    Yield(%/fiss)   dYield(%/fiss)
             33.0             78.0              nan      2.03000E-03      3.00000E-04
             34.0             83.0              0.0      3.15000E-02      8.00000E-04
             34.0             83.0              1.0      1.99000E-02      1.40000E-03
             34.0             84.0              nan      8.39000E-02      3.00000E-03
             35.0             84.0              0.0      1.01200E-01      3.20000E-03
             35.0             84.0              1.0      3.18000E-03      2.00000E-04
             36.0             85.0              1.0      8.79000E-02      3.00000E-03
             35.0             86.0              nan      7.05000E-02      4.60000E-03
             36.0             87.0              nan      6.27000E-02      3.00000E-03
             36.0             88.0              nan      6.58000E-02      2.50000E-03
             36.0             89.0              nan      8.91000E-02      2.00000E-03
             37.0             89.0              nan      8.99000E-02      1.80000E-03
             38.0             91.0              nan      6.59000E-02      2.60000E-03
             38.0             92.0              nan      5.78000E-02      2.40000E-03
             38.0             93.0              nan      4.40000E-02      1.50000E-03
             39.0             93.0              nan      5.37000E-02      2.50000E-03
             39.0             94.0              nan      3.15000E-02      2.60000E-03
             40.0             95.0              nan      2.55000E-02      1.60000E-03
             40.0             97.0              nan      7.00000E-03      2.00000E-04
             42.0             99.0              nan      1.05000E-03      1.00000E-04
             51.0            129.0              nan      1.70000E-03      2.00000E-04
             51.0            131.0              nan      7.22000E-03      4.00000E-04
             53.0            131.0              nan      5.69000E-03      6.00000E-04
             51.0            132.0              0.0      1.26000E-02      1.50000E-03
             52.0            132.0              nan      1.44000E-02      2.00000E-03
             51.0            133.0              nan      7.64000E-03      5.00000E-04
             53.0            133.0              nan      3.17000E-02      1.00000E-03
             52.0            134.0              nan      5.12000E-02      3.00000E-03
             53.0            134.0              0.0      6.34000E-02      1.50000E-03
             53.0            134.0              1.0      2.15000E-03      1.00000E-04
             53.0            135.0              nan      5.07000E-02      2.60000E-03
             54.0            135.0              0.0      5.35000E-02      1.70000E-03
             54.0            135.0              1.0      1.30000E-03      5.00000E-04
             54.0            137.0              0.0      7.19000E-02      2.40000E-03
             54.0            138.0              nan      7.50000E-02      1.20000E-03
             55.0            138.0              0.0      7.03000E-02      3.60000E-03
             55.0            138.0              1.0      5.30000E-03      1.00000E-03
             54.0            139.0              nan      7.05000E-02      2.50000E-03
             55.0            139.0              nan      8.69000E-02      3.00000E-03
             55.0            140.0              nan      6.00000E-02      2.00000E-03
             56.0            140.0              nan      8.13000E-02      3.00000E-03
             58.0            141.0              nan      7.20000E-02      3.00000E-03
             56.0            142.0              nan      7.45000E-02      2.90000E-03
             57.0            142.0              nan      7.59000E-02      2.40000E-03
             58.0            143.0              nan      9.37000E-02      3.00000E-03
             57.0            144.0              nan      1.08500E-01      5.00000E-03
             58.0            145.0              nan      5.75000E-02      1.80000E-03
             58.0            146.0              nan      3.22000E-02      2.00000E-03
             60.0            147.0              nan      2.22000E-02      4.10000E-03
             60.0            149.0              nan      6.40000E-03      6.00000E-04
