# entry-subent-pointer  : D4188-006-0 
# EXFOR reaction        : (68-ER-0(P,X)69-TM-163,,SIG) 
# incident energy       : 1.3800e+01 MeV - 3.5600e+01 MeV 
# target                : Er-0 
# product               : Tm-163 
# level energy          : - 
# MF-MT number          : 3 - 10 
# first author          : Tarkanyi 
# institute             : (3HUNDEB): Institute for Nuclear Research (ATOMKI), Debrecen 
# reference             : (J,NIM/B,266,4872,2008) 
# year                  : 2008 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/D41/D4188.x4 
# nds                   : https://nds.iaea.org/EXFOR/D4188
#
#       E_in(MeV)         dE_in(MeV)        XS(B)             dXS(B)
        3.5600E+01        3.0000E-01        1.9600E-01        2.3000E-02
        3.4200E+01        3.0000E-01        1.3100E-01        1.5000E-02
        3.2800E+01        3.0000E-01        7.3300E-02        8.7000E-03
        3.1300E+01        3.0000E-01        2.3500E-02        2.9000E-03
        2.9800E+01        3.0000E-01        7.1200E-03        8.7000E-04
        2.8200E+01        4.0000E-01        4.6700E-03        5.8000E-04
        2.6500E+01        4.0000E-01        9.5000E-03        1.1000E-03
        2.4800E+01        4.0000E-01        1.1800E-02        1.5000E-03
        2.2900E+01        4.0000E-01        1.4400E-02        2.1000E-03
        2.0900E+01        5.0000E-01        1.3900E-02        2.2000E-03
        1.8800E+01        5.0000E-01        1.3900E-02        2.0000E-03
        1.6500E+01        6.0000E-01        9.8000E-03        1.5000E-03
        1.3800E+01        6.0000E-01        2.8100E-03        6.2000E-04
