# entry-subent-pointer  : 40666-002-0 
# EXFOR reaction        : ['90-TH-232', ['N,F'], ',PR,NU'] 
# incident energy       : 1.3500e+00 MeV - 6.3500e+00 MeV 
# target                : Th-232 
# product               : - 
# level energy          : - 
# MF-MT number          : 1 - 456 
# first author          : V.V.Malinovskii 
# institute             : (4RUSFEI): Fiziko-Energeticheskii Institute , Obninsk 
# reference             : (J,AE,54,(3),209,1983) 
# year                  : 1983 
# facility              : (VDG): Van de Graaff 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/406/40666.x4 
# nds                   : https://nds.iaea.org/EXFOR/40666
#
#     E_in(MeV)        dE_in(MeV)       Multiplicity            dMultiplicity
      1.35000E+00      0.00000E+00      2.19400E+00      0.00000E+00
      1.50000E+00      0.00000E+00      2.20800E+00      0.00000E+00
      1.60000E+00      0.00000E+00      2.14200E+00      0.00000E+00
      1.70000E+00      0.00000E+00      2.14500E+00      0.00000E+00
      1.80000E+00      0.00000E+00      2.15500E+00      0.00000E+00
      1.90000E+00      0.00000E+00      2.16900E+00      0.00000E+00
      2.00000E+00      0.00000E+00      2.21500E+00      0.00000E+00
      2.10000E+00      0.00000E+00      2.20200E+00      0.00000E+00
      2.15000E+00      0.00000E+00      2.22400E+00      0.00000E+00
      2.20000E+00      0.00000E+00      2.21300E+00      0.00000E+00
      2.30000E+00      0.00000E+00      2.22300E+00      0.00000E+00
      2.40000E+00      0.00000E+00      2.18500E+00      0.00000E+00
      2.50000E+00      0.00000E+00      2.22600E+00      0.00000E+00
      2.60000E+00      0.00000E+00      2.23200E+00      0.00000E+00
      2.70000E+00      0.00000E+00      2.23400E+00      0.00000E+00
      2.80000E+00      0.00000E+00      2.20000E+00      0.00000E+00
      2.90000E+00      0.00000E+00      2.23200E+00      0.00000E+00
      3.00000E+00      0.00000E+00      2.23300E+00      0.00000E+00
      3.10000E+00      0.00000E+00      2.27400E+00      0.00000E+00
      3.20000E+00      0.00000E+00      2.27600E+00      0.00000E+00
      3.30000E+00      0.00000E+00      2.27000E+00      0.00000E+00
      3.40000E+00      0.00000E+00      2.32800E+00      0.00000E+00
      3.50000E+00      0.00000E+00      2.31600E+00      0.00000E+00
      3.60000E+00      0.00000E+00      2.31000E+00      0.00000E+00
      3.70000E+00      0.00000E+00      2.38700E+00      0.00000E+00
      5.60000E+00      0.00000E+00      2.68300E+00      0.00000E+00
      5.90000E+00      0.00000E+00      2.68900E+00      0.00000E+00
      6.35000E+00      0.00000E+00      2.88700E+00      0.00000E+00
