# entry-subent-pointer  : 20036-019-0 
# EXFOR reaction        : ['94-PU-239', ['N,X'], '0-NN-1,EM,DE'] 
# incident energy       : 4.00e+00 MeV 
# target                : Pu-239 
# product               : Nn-1 
# level energy          : 4.99e-01 MeV 
# MF-MT number          : 5 - residual 
# first author          : R.Batchelor 
# institute             : (2UK ALD): Atomic Weapons Establishment (AWE), Aldermaston 
# reference             : (R,AWRE-O-55/69,1969) 
# year                  : 1969 
# facility              : (VDG): Van de Graaff 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/200/20036.x4 
# nds                   : https://nds.iaea.org/EXFOR/20036
#
#          E(MeV)          dE(MeV)      data(MB/MeV)   ddata(MB/MeV)
      4.99500E-01      0.00000E+00      3.80000E-06      1.90000E-07
      5.96500E-01      0.00000E+00      3.72000E-06      1.86000E-07
      6.92500E-01      0.00000E+00      3.85000E-06      1.92500E-07
      7.89000E-01      0.00000E+00      3.42000E-06      1.71000E-07
      8.83500E-01      0.00000E+00      3.36000E-06      1.68000E-07
      9.96000E-01      0.00000E+00      3.06000E-06      1.53000E-07
      1.09250E+00      0.00000E+00      2.69000E-06      1.34500E-07
      1.16700E+00      0.00000E+00      2.57000E-06      1.28500E-07
      1.24900E+00      0.00000E+00      2.35000E-06      1.17500E-07
      1.34000E+00      0.00000E+00      2.30000E-06      1.15000E-07
      1.44150E+00      0.00000E+00      2.06000E-06      1.03000E-07
      1.55250E+00      0.00000E+00      1.98000E-06      9.90000E-08
      1.68000E+00      0.00000E+00      1.83000E-06      9.15000E-08
      1.82600E+00      0.00000E+00      1.74000E-06      8.70000E-08
      1.98600E+00      0.00000E+00      1.61000E-06      8.05000E-08
      2.17150E+00      0.00000E+00      1.46000E-06      7.30000E-08
      2.38650E+00      0.00000E+00      1.35000E-06      6.75000E-08
      2.62200E+00      0.00000E+00      1.36000E-06      6.80000E-08
      3.97600E+00      0.00000E+00      5.30000E-07      2.65000E-08
      5.67600E+00      0.00000E+00      1.30000E-07      6.50000E-09
