# entry-subent-pointer  : 20036-019-0 
# EXFOR reaction        : ['94-PU-239', ['N,X'], '0-NN-1,EM,DE'] 
# incident energy       : 2.0000e+00 MeV 
# target                : Pu-239 
# product               : Nn-1 
# level energy          : 4.7300e-01 MeV 
# MF-MT number          : 5 - None 
# first author          : R.Batchelor 
# institute             : (2UK ALD): Atomic Weapons Establishment (AWE), Aldermaston 
# reference             : (R,AWRE-O-55/69,1969) 
# year                  : 1969 
# facility              : (VDG): Van de Graaff 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/200/20036.x4 
# nds                   : https://nds.iaea.org/EXFOR/20036
#
#          E(MeV)          dE(MeV)      data(MB/MeV)   ddata(MB/MeV)
      4.73000E-01      0.00000E+00      2.55000E-06      1.27500E-07
      5.66000E-01      0.00000E+00      3.47000E-06      1.73500E-07
      6.87000E-01      0.00000E+00      3.68000E-06      1.84000E-07
      8.07000E-01      0.00000E+00      3.23000E-06      1.61500E-07
      9.04000E-01      0.00000E+00      3.18000E-06      1.59000E-07
      1.02200E+00      0.00000E+00      3.07000E-06      1.53500E-07
      1.16200E+00      0.00000E+00      2.77000E-06      1.38500E-07
      1.24300E+00      0.00000E+00      2.38000E-06      1.19000E-07
      1.33300E+00      0.00000E+00      2.42000E-06      1.21000E-07
      1.42900E+00      0.00000E+00      2.46000E-06      1.23000E-07
      2.33100E+00      0.00000E+00      1.51000E-06      7.55000E-08
      2.58700E+00      0.00000E+00      1.31000E-06      6.55000E-08
      2.86600E+00      0.00000E+00      1.13000E-06      5.65000E-08
      3.19000E+00      0.00000E+00      9.70000E-07      4.85000E-08
      3.57400E+00      0.00000E+00      8.00000E-07      4.00000E-08
      4.03300E+00      0.00000E+00      6.20000E-07      3.10000E-08
      4.58400E+00      0.00000E+00      4.40000E-07      2.20000E-08
      5.25700E+00      0.00000E+00      2.90000E-07      1.45000E-08
      6.09200E+00      0.00000E+00      1.70000E-07      8.50000E-09
