# entry-subent-pointer  : 40603-009-0 
# EXFOR reaction        : ['83-BI-209', ['N,INL'], '83-BI-209,,DE'] 
# incident energy       : 8.09e+00 MeV 
# target                : Bi-209 
# product               : Bi-209 
# level energy          : 6.00e-01 MeV 
# MF-MT number          : 5 - 4 
# first author          : S.P.Simakov 
# institute             : (4RUSFEI): Fiziko-Energeticheskii Institute , Obninsk 
# reference             : ((J,YK,,(5/49),17,1982)=(R,INDC(CCP)-197,17,1982)) 
# year                  : 1982 
# facility              : (VDGT): Tandem van de Graaff 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/406/40603.x4 
# nds                   : https://nds.iaea.org/EXFOR/40603
#
#          E(MeV)          dE(MeV)      data(MB/MeV)   ddata(MB/MeV)
      6.00000E-01      0.00000E+00      8.60000E-07      5.50000E-08
      8.00000E-01      0.00000E+00      8.53000E-07      5.20000E-08
      1.00000E+00      0.00000E+00      8.35000E-07      5.10000E-08
      1.20000E+00      0.00000E+00      8.29000E-07      5.00000E-08
      1.40000E+00      0.00000E+00      7.80000E-07      4.70000E-08
      1.60000E+00      0.00000E+00      7.28000E-07      4.40000E-08
      1.80000E+00      0.00000E+00      6.41000E-07      3.90000E-08
      2.00000E+00      0.00000E+00      6.49000E-07      3.90000E-08
      2.20000E+00      0.00000E+00      6.10000E-07      3.70000E-08
      2.40000E+00      0.00000E+00      5.27000E-07      3.20000E-08
      2.60000E+00      0.00000E+00      4.58000E-07      2.80000E-08
      2.80000E+00      0.00000E+00      3.98000E-07      2.50000E-08
      3.00000E+00      0.00000E+00      3.49000E-07      2.20000E-08
      3.20000E+00      0.00000E+00      2.77000E-07      1.70000E-08
      3.40000E+00      0.00000E+00      2.46000E-07      1.60000E-08
      3.60000E+00      0.00000E+00      2.52000E-07      1.70000E-08
      3.80000E+00      0.00000E+00      2.27000E-07      1.50000E-08
      4.00000E+00      0.00000E+00      1.71000E-07      1.20000E-08
      4.20000E+00      0.00000E+00      1.14000E-07      9.00000E-09
      4.40000E+00      0.00000E+00      8.20000E-08      7.00000E-09
      4.60000E+00      0.00000E+00      7.60000E-08      6.00000E-09
      4.80000E+00      0.00000E+00      7.60000E-08      6.00000E-09
      5.00000E+00      0.00000E+00      8.40000E-08      7.00000E-09
      5.20000E+00      0.00000E+00      1.02000E-07      7.00000E-09
      5.40000E+00      0.00000E+00      1.05000E-07      7.00000E-09
      5.60000E+00      0.00000E+00      6.60000E-08      6.00000E-09
      5.80000E+00      0.00000E+00      3.80000E-08      4.00000E-09
      6.00000E+00      0.00000E+00      3.30000E-08      4.00000E-09
      6.20000E+00      0.00000E+00      4.30000E-08      5.00000E-09
      6.40000E+00      0.00000E+00      4.80000E-08      5.00000E-09
      6.60000E+00      0.00000E+00      5.00000E-08      5.00000E-09
      6.80000E+00      0.00000E+00      5.90000E-08      6.00000E-09
      7.00000E+00      0.00000E+00      6.10000E-08      6.00000E-09
