# entry-subent-pointer  : 23119--00-4-0 
# EXFOR reaction        : ['92-U-238', ['N,F'], 'MASS,PRE,FY,,AV'] 
# incident energy       : 1.65e+01 MeV 
# target                : U-238 
# product               : 31.0 <= mass <= 199.0 
# level energy          : - 
# MF-MT number          : 8 - 460 
# first author          : I.V.Ryzhov 
# institute             : (2BLGLVN): Catholic University of Louvain, Louvain-la-Neuve 
# reference             : (J,PR/C,83,054603,2011) 
# year                  : 2011 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/231/23119.x4 
# nds                   : https://nds.iaea.org/EXFOR/23119
#
# Charge(No Dim.)    Mass(No Dim.)  Isomer(No Dim.)    Yield(%/fiss)   dYield(%/fiss)
              nan             31.0              nan      0.00000E+00      0.00000E+00
              nan             33.0              nan      3.26200E-05      4.46900E-05
              nan             35.0              nan      0.00000E+00      0.00000E+00
              nan             37.0              nan      0.00000E+00      0.00000E+00
              nan             39.0              nan      0.00000E+00      0.00000E+00
              nan             41.0              nan      0.00000E+00      0.00000E+00
              nan             43.0              nan      0.00000E+00      0.00000E+00
              nan             45.0              nan      0.00000E+00      0.00000E+00
              nan             47.0              nan      0.00000E+00      0.00000E+00
              nan             49.0              nan      0.00000E+00      0.00000E+00
              nan             51.0              nan      6.52300E-05      6.29000E-05
              nan             53.0              nan      0.00000E+00      0.00000E+00
              nan             55.0              nan      0.00000E+00      0.00000E+00
              nan             57.0              nan      0.00000E+00      0.00000E+00
              nan             59.0              nan      3.26200E-05      4.46200E-05
              nan             61.0              nan      3.26200E-05      4.42100E-05
              nan             63.0              nan      3.26100E-05      4.42500E-05
              nan             65.0              nan      6.52000E-05      6.28900E-05
              nan             67.0              nan      6.51100E-05      6.25200E-05
              nan             69.0              nan      9.75400E-05      7.68000E-05
              nan             71.0              nan      6.43400E-05      6.23500E-05
              nan             73.0              nan      2.58870E-04      1.25840E-04
              nan             75.0              nan      4.19290E-04      1.59160E-04
              nan             77.0              nan      9.68270E-04      2.42030E-04
              nan             79.0              nan      2.06891E-03      3.53770E-04
              nan             81.0              nan      3.18389E-03      4.38750E-04
              nan             83.0              nan      6.56177E-03      6.29860E-04
              nan             85.0              nan      9.48072E-03      7.57250E-04
              nan             87.0              nan      1.60762E-02      9.86120E-04
              nan             89.0              nan      2.23538E-02      1.16258E-03
              nan             91.0              nan      2.71996E-02      1.28222E-03
              nan             93.0              nan      3.50805E-02      1.45693E-03
              nan             95.0              nan      4.23743E-02      1.60102E-03
              nan             97.0              nan      4.49629E-02      1.64916E-03
              nan             99.0              nan      4.84908E-02      1.71272E-03
              nan            101.0              nan      4.93723E-02      1.72801E-03
              nan            103.0              nan      4.52947E-02      1.65499E-03
              nan            105.0              nan      3.78462E-02      1.51337E-03
              nan            107.0              nan      3.03915E-02      1.35589E-03
              nan            109.0              nan      2.23310E-02      1.16201E-03
              nan            111.0              nan      1.78252E-02      1.03836E-03
              nan            113.0              nan      1.28954E-02      8.83150E-04
              nan            115.0              nan      9.68902E-03      7.65430E-04
              nan            117.0              nan      8.71848E-03      7.26260E-04
              nan            119.0              nan      1.05125E-02      7.97520E-04
              nan            121.0              nan      9.01207E-03      7.38360E-04
              nan            123.0              nan      9.50139E-03      7.57970E-04
              nan            125.0              nan      1.25921E-02      8.72690E-04
              nan            127.0              nan      1.75925E-02      1.03157E-03
              nan            129.0              nan      2.27181E-02      1.17209E-03
              nan            131.0              nan      3.12686E-02      1.37531E-03
              nan            133.0              nan      3.83503E-02      1.52329E-03
              nan            135.0              nan      4.64905E-02      1.67682E-03
              nan            137.0              nan      4.71864E-02      1.68915E-03
              nan            139.0              nan      4.95355E-02      1.73123E-03
              nan            141.0              nan      4.57834E-02      1.66404E-03
              nan            143.0              nan      4.15380E-02      1.58521E-03
              nan            145.0              nan      3.56220E-02      1.46813E-03
              nan            147.0              nan      2.64038E-02      1.26327E-03
              nan            149.0              nan      2.22089E-02      1.15886E-03
              nan            151.0              nan      1.53407E-02      9.63350E-04
              nan            153.0              nan      9.71542E-03      7.66490E-04
              nan            155.0              nan      6.67550E-03      6.35410E-04
              nan            157.0              nan      3.26725E-03      4.44300E-04
              nan            159.0              nan      2.14008E-03      3.59840E-04
              nan            161.0              nan      1.09033E-03      2.56830E-04
              nan            163.0              nan      3.15890E-04      1.38140E-04
              nan            165.0              nan      3.54050E-04      1.47170E-04
              nan            167.0              nan      6.31600E-05      6.21300E-05
              nan            169.0              nan      6.43400E-05      6.26300E-05
              nan            171.0              nan      9.75400E-05      7.65300E-05
              nan            173.0              nan      6.51100E-05      6.28800E-05
              nan            175.0              nan      3.25800E-05      4.42500E-05
              nan            177.0              nan      3.26100E-05      4.42100E-05
              nan            179.0              nan      3.26200E-05      4.46200E-05
              nan            181.0              nan      0.00000E+00      0.00000E+00
              nan            183.0              nan      0.00000E+00      0.00000E+00
              nan            185.0              nan      0.00000E+00      0.00000E+00
              nan            187.0              nan      6.52300E-05      6.29000E-05
              nan            189.0              nan      0.00000E+00      0.00000E+00
              nan            191.0              nan      0.00000E+00      0.00000E+00
              nan            193.0              nan      0.00000E+00      0.00000E+00
              nan            195.0              nan      0.00000E+00      0.00000E+00
              nan            197.0              nan      0.00000E+00      0.00000E+00
              nan            199.0              nan      0.00000E+00      0.00000E+00
