# entry-subent-pointer  : 40173--01-3-0 
# EXFOR reaction        : ['90-TH-232', ['N,F'], 'MASS,,AKE,FF'] 
# incident energy       : 5.80e+00 MeV 
# target                : Th-232 
# product               : 74.0 <= mass <= 115.0 
# level energy          : - 
# MF-MT number          : ? - 18 
# first author          : A.I.Sergachev 
# institute             : (4RUSFEI): Fiziko-Energeticheskii Institute , Obninsk 
# reference             : (J,YF,7,(4),778,196804) 
# year                  : 1968 
# facility              : (VDG): Van de Graaff 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/401/40173.x4 
# nds                   : https://nds.iaea.org/EXFOR/40173
#
#     E_in(MeV)        dE_in(MeV)      Energy(MeV)            dEnergy(MeV)
      5.80000E+00      0.00000E+00      1.43810E+08              NAN
      5.80000E+00      0.00000E+00      1.45370E+08              NAN
      5.80000E+00      0.00000E+00      1.45940E+08              NAN
      5.80000E+00      0.00000E+00      1.46340E+08              NAN
      5.80000E+00      0.00000E+00      1.47710E+08              NAN
      5.80000E+00      0.00000E+00      1.48920E+08              NAN
      5.80000E+00      0.00000E+00      1.50660E+08              NAN
      5.80000E+00      0.00000E+00      1.51490E+08              NAN
      5.80000E+00      0.00000E+00      1.52180E+08              NAN
      5.80000E+00      0.00000E+00      1.53990E+08              NAN
      5.80000E+00      0.00000E+00      1.55070E+08              NAN
      5.80000E+00      0.00000E+00      1.56060E+08              NAN
      5.80000E+00      0.00000E+00      1.57050E+08              NAN
      5.80000E+00      0.00000E+00      1.57940E+08              NAN
      5.80000E+00      0.00000E+00      1.58940E+08              NAN
      5.80000E+00      0.00000E+00      1.59710E+08              NAN
      5.80000E+00      0.00000E+00      1.60500E+08              NAN
      5.80000E+00      0.00000E+00      1.61290E+08              NAN
      5.80000E+00      0.00000E+00      1.62050E+08              NAN
      5.80000E+00      0.00000E+00      1.63130E+08              NAN
      5.80000E+00      0.00000E+00      1.64140E+08              NAN
      5.80000E+00      0.00000E+00      1.65320E+08              NAN
      5.80000E+00      0.00000E+00      1.66470E+08              NAN
      5.80000E+00      0.00000E+00      1.67490E+08              NAN
      5.80000E+00      0.00000E+00      1.68540E+08              NAN
      5.80000E+00      0.00000E+00      1.69820E+08              NAN
      5.80000E+00      0.00000E+00      1.70910E+08              NAN
      5.80000E+00      0.00000E+00      1.71570E+08              NAN
      5.80000E+00      0.00000E+00      1.71650E+08              NAN
      5.80000E+00      0.00000E+00      1.71390E+08              NAN
      5.80000E+00      0.00000E+00      1.70770E+08              NAN
      5.80000E+00      0.00000E+00      1.69240E+08              NAN
      5.80000E+00      0.00000E+00      1.67140E+08              NAN
      5.80000E+00      0.00000E+00      1.64260E+08              NAN
      5.80000E+00      0.00000E+00      1.60430E+08              NAN
      5.80000E+00      0.00000E+00      1.60090E+08              NAN
      5.80000E+00      0.00000E+00      1.57500E+08              NAN
      5.80000E+00      0.00000E+00      1.55090E+08              NAN
      5.80000E+00      0.00000E+00      1.54900E+08              NAN
      5.80000E+00      0.00000E+00      1.54520E+08              NAN
      5.80000E+00      0.00000E+00      1.54460E+08              NAN
      5.80000E+00      0.00000E+00      1.54520E+08              NAN
