# entry-subent-pointer  : E2083-002-0 
# EXFOR reaction        : ['74-W-186', ['D,2N'], '75-RE-186-G,,SIG'] 
# incident energy       : 7.81e+00 MeV - 3.38e+01 MeV 
# target                : W-186 
# product               : Re-186-G 
# level energy          : - 
# MF-MT number          : 3 - 16 
# first author          : N.S.Ishioka 
# institute             : (2JPNJAE): Japan Atomic Energy Agency (JAEA) 
# reference             : (J,NSTS,2,1334,200208) 
# year                  : 2002 
# facility              : (ISOCY): Isochronous cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/E20/E2083.x4 
# nds                   : https://nds.iaea.org/EXFOR/E2083
#
#       E_in(MeV)       dE_in(MeV)            XS(B)           dXS(B)
      7.81000E+00      0.00000E+00      1.12959E-02      4.34437E-03
      8.86000E+00      0.00000E+00      2.89579E-02      1.21475E-02
      1.01000E+01      0.00000E+00      2.09581E-01      6.82690E-02
      1.13000E+01      0.00000E+00      3.80031E-01      1.42101E-01
      1.24000E+01      0.00000E+00      5.17288E-01      1.54401E-01
      1.28000E+01      0.00000E+00      4.53502E-01      1.01873E-01
      1.39000E+01      0.00000E+00      4.08551E-01      9.28502E-02
      1.54000E+01      0.00000E+00      2.90122E-01      6.89903E-02
      1.65000E+01      0.00000E+00      2.16707E-01      5.45654E-02
      1.73000E+01      0.00000E+00      2.22705E-01      6.71664E-02
      1.84000E+01      0.00000E+00      1.75481E-01      5.66503E-02
      1.98000E+01      0.00000E+00      1.33768E-01      4.81571E-02
      2.12000E+01      0.00000E+00      1.13848E-01      4.47506E-02
      2.17000E+01      0.00000E+00      8.41514E-02      4.02079E-02
      2.50000E+01      0.00000E+00      1.02540E-01      4.89329E-02
      2.79000E+01      0.00000E+00      7.30878E-02      3.34945E-02
      3.10000E+01      0.00000E+00      6.02050E-02      3.00691E-02
      3.38000E+01      0.00000E+00      4.67332E-02      2.24497E-02
