# entry-subent-pointer  : 22855--01-0-0 
# EXFOR reaction        : ['14-SI-0', ['N,X'], '2-HE-3,,DE'] 
# incident energy       : 9.56e+01 MeV 
# target                : Si-0 
# product               : He-3 
# level energy          : 1.00e+00 MeV 
# MF-MT number          : 5 - residual 
# first author          : U.Tippawan 
# institute             : (2SWDUPP): University of Uppsala 
# reference             : (J,PR/C,69,064609,200406) 
# year                  : 2004 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/228/22855.x4 
# nds                   : https://nds.iaea.org/EXFOR/22855
#
#          E(MeV)          dE(MeV)      data(MB/MeV)   ddata(MB/MeV)
      1.00000E+00      1.00000E+00      0.00000E+00              NAN
      3.00000E+00      1.00000E+00      0.00000E+00              NAN
      5.00000E+00      1.00000E+00      0.00000E+00              NAN
      7.00000E+00      1.00000E+00      0.00000E+00              NAN
      8.50000E+00      1.00000E+00      3.74000E-10      1.09000E-10
      1.00000E+01      2.00000E+00      3.70000E-10      7.20000E-11
      1.25000E+01      3.00000E+00      3.07000E-10      2.30000E-11
      1.55000E+01      3.00000E+00      2.46000E-10      1.30000E-11
      1.85000E+01      3.00000E+00      2.27000E-10      1.00000E-11
      2.15000E+01      3.00000E+00      1.86000E-10      8.00000E-12
      2.45000E+01      3.00000E+00      1.61000E-10      6.00000E-12
      2.75000E+01      3.00000E+00      1.49000E-10      6.00000E-12
      3.05000E+01      3.00000E+00      1.31000E-10      5.00000E-12
      3.35000E+01      3.00000E+00      1.18000E-10      5.00000E-12
      3.75000E+01      5.00000E+00      1.04000E-10      4.00000E-12
      4.25000E+01      5.00000E+00      7.40000E-11      3.00000E-12
      4.75000E+01      5.00000E+00      5.10000E-11      2.00000E-12
      5.25000E+01      5.00000E+00      4.70000E-11      2.00000E-12
      5.75000E+01      5.00000E+00      3.90000E-11      2.00000E-12
      6.25000E+01      5.00000E+00      3.30000E-11      2.00000E-12
      6.75000E+01      5.00000E+00      2.60000E-11      2.00000E-12
      7.25000E+01      5.00000E+00      2.70000E-11      2.00000E-12
      7.75000E+01      5.00000E+00      1.90000E-11      1.00000E-12
      8.25000E+01      5.00000E+00      4.00000E-12      1.00000E-12
      8.75000E+01      5.00000E+00      0.00000E+00              NAN
      9.25000E+01      5.00000E+00      0.00000E+00              NAN
