# entry-subent-pointer  : 13740-005-0 
# EXFOR reaction        : ['14-SI-0', ['N,X'], '1-H-1,,DE'] 
# incident energy       : 3.40e+01 MeV 
# target                : Si-0 
# product               : H-1 
# level energy          : 1.25e+00 MeV 
# MF-MT number          : 5 - residual 
# first author          : F.B.Bateman 
# institute             : (1USALAS): Los Alamos National Laboratory, NM 
# reference             : (J,PR/C,60,064609,1999) 
# year                  : 1999 
# facility              : (MESON): Meson facility 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/137/13740.x4 
# nds                   : https://nds.iaea.org/EXFOR/13740
#
#          E(MeV)          dE(MeV)      data(MB/MeV)   ddata(MB/MeV)
      1.25000E+00      0.00000E+00      7.43940E-09      0.00000E+00
      1.75000E+00      0.00000E+00      3.54483E-08      0.00000E+00
      2.25000E+00      0.00000E+00      5.72930E-08      0.00000E+00
      2.75000E+00      0.00000E+00      9.34114E-08      0.00000E+00
      3.25000E+00      0.00000E+00      7.03265E-08      0.00000E+00
      3.75000E+00      0.00000E+00      8.23745E-08      0.00000E+00
      4.25000E+00      0.00000E+00      4.20157E-08      0.00000E+00
      4.75000E+00      0.00000E+00      4.36187E-08      0.00000E+00
      5.25000E+00      0.00000E+00      3.85443E-08      0.00000E+00
      5.75000E+00      0.00000E+00      3.24733E-08      0.00000E+00
      6.25000E+00      0.00000E+00      2.94326E-08      0.00000E+00
      6.75000E+00      0.00000E+00      2.66749E-08      0.00000E+00
      7.25000E+00      0.00000E+00      2.02425E-08      0.00000E+00
      7.75000E+00      0.00000E+00      2.04319E-08      0.00000E+00
      8.25000E+00      0.00000E+00      1.84064E-08      0.00000E+00
      8.75000E+00      0.00000E+00      1.54676E-08      0.00000E+00
      9.25000E+00      0.00000E+00      7.20700E-09      0.00000E+00
      9.75000E+00      0.00000E+00      1.19066E-08      0.00000E+00
      1.02500E+01      0.00000E+00      8.99720E-09      0.00000E+00
      1.07500E+01      0.00000E+00      9.89660E-09      0.00000E+00
      1.12500E+01      0.00000E+00      8.65140E-09      0.00000E+00
      1.17500E+01      0.00000E+00      7.46130E-09      0.00000E+00
      1.22500E+01      0.00000E+00      6.62110E-09      0.00000E+00
      1.27500E+01      0.00000E+00      6.22790E-09      0.00000E+00
      1.32500E+01      0.00000E+00      6.67570E-09      0.00000E+00
      1.37500E+01      0.00000E+00      5.38390E-09      0.00000E+00
      1.42500E+01      0.00000E+00      6.16660E-09      0.00000E+00
      1.47500E+01      0.00000E+00      5.04930E-09      0.00000E+00
      1.52500E+01      0.00000E+00      5.61230E-09      0.00000E+00
      1.57500E+01      0.00000E+00      5.06990E-09      0.00000E+00
      1.62500E+01      0.00000E+00      4.95830E-09      0.00000E+00
      1.67500E+01      0.00000E+00      4.93490E-09      0.00000E+00
      1.72500E+01      0.00000E+00      5.01020E-09      0.00000E+00
      1.77500E+01      0.00000E+00      4.85940E-09      0.00000E+00
      1.82500E+01      0.00000E+00      5.05430E-09      0.00000E+00
      1.87500E+01      0.00000E+00      4.40670E-09      0.00000E+00
      1.92500E+01      0.00000E+00      4.28930E-09      0.00000E+00
      1.97500E+01      0.00000E+00      4.10350E-09      0.00000E+00
      2.02500E+01      0.00000E+00      4.37470E-09      0.00000E+00
      2.07500E+01      0.00000E+00      3.84550E-09      0.00000E+00
      2.12500E+01      0.00000E+00      3.55660E-09      0.00000E+00
      2.17500E+01      0.00000E+00      3.76220E-09      0.00000E+00
      2.22500E+01      0.00000E+00      4.04340E-09      0.00000E+00
      2.27500E+01      0.00000E+00      3.49460E-09      0.00000E+00
      2.32500E+01      0.00000E+00      3.03040E-09      0.00000E+00
      2.37500E+01      0.00000E+00      2.89100E-09      0.00000E+00
      2.42500E+01      0.00000E+00      2.90260E-09      0.00000E+00
      2.47500E+01      0.00000E+00      2.67620E-09      0.00000E+00
      2.52500E+01      0.00000E+00      2.65280E-09      0.00000E+00
      2.57500E+01      0.00000E+00      2.68370E-09      0.00000E+00
      2.62500E+01      0.00000E+00      2.68770E-09      0.00000E+00
      2.67500E+01      0.00000E+00      3.16810E-09      0.00000E+00
      2.72500E+01      0.00000E+00      2.20050E-09      0.00000E+00
      2.77500E+01      0.00000E+00      1.93530E-09      0.00000E+00
      2.82500E+01      0.00000E+00      1.57410E-09      0.00000E+00
      2.87500E+01      0.00000E+00      1.35830E-09      0.00000E+00
      2.92500E+01      0.00000E+00      9.20800E-10      0.00000E+00
      2.97500E+01      0.00000E+00      8.62400E-10      0.00000E+00
      3.02500E+01      0.00000E+00      8.12400E-10      0.00000E+00
      3.07500E+01      0.00000E+00      5.79500E-10      0.00000E+00
      3.12500E+01      0.00000E+00      4.20900E-10      0.00000E+00
      3.17500E+01      0.00000E+00      3.57400E-10      0.00000E+00
      3.22500E+01      0.00000E+00      2.40400E-10      0.00000E+00
      3.27500E+01      0.00000E+00      6.00000E-11      0.00000E+00
      3.32500E+01      0.00000E+00      1.47000E-10      0.00000E+00
      3.37500E+01      0.00000E+00      1.82000E-10      0.00000E+00
      3.42500E+01      0.00000E+00      9.95000E-11      0.00000E+00
      3.47500E+01      0.00000E+00      7.69000E-11      0.00000E+00
      3.52500E+01      0.00000E+00      3.73000E-11      0.00000E+00
      3.57500E+01      0.00000E+00      2.06000E-11      0.00000E+00
      3.62500E+01      0.00000E+00      3.29000E-11      0.00000E+00
      3.67500E+01      0.00000E+00      2.55000E-11      0.00000E+00
      3.72500E+01      0.00000E+00      8.80000E-12      0.00000E+00
      3.77500E+01      0.00000E+00      4.20000E-12      0.00000E+00
      3.82500E+01      0.00000E+00      2.26000E-11      0.00000E+00
      3.87500E+01      0.00000E+00      1.86000E-11      0.00000E+00
      3.92500E+01      0.00000E+00      6.10000E-12      0.00000E+00
      3.97500E+01      0.00000E+00      1.45000E-11      0.00000E+00
      4.07500E+01      0.00000E+00      1.64000E-11      0.00000E+00
