# entry-subent-pointer  : 22075-012-2 
# EXFOR reaction        : ['14-SI-0', ['N,X'], '0-NN-1,,DE'] 
# incident energy       : 1.4100e+01 MeV 
# target                : Si-0 
# product               : Nn-1 
# level energy          : 1.5000e+01 MeV 
# MF-MT number          : 5 - None 
# first author          : A.Takahashi 
# institute             : (2JPNOSA): Osaka University , Osaka 
# reference             : ((S,JAERI-M-88-065,279,1988)=(S,INDC(JPN)-113,279,1988)) 
# year                  : 1988 
# facility              : (CCW): Cockcroft-Walton accelerator 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/220/22075.x4 
# nds                   : https://nds.iaea.org/EXFOR/22075
#
#          E(MeV)          dE(MeV)      data(MB/MeV)   ddata(MB/MeV)
      1.50000E+01      0.00000E+00      0.00000E+00      0.00000E+00
      1.48000E+01      0.00000E+00      2.40000E-07      1.15000E-08
      1.46000E+01      0.00000E+00      1.04000E-06      2.23000E-08
      1.44000E+01      0.00000E+00      3.42000E-07      1.77000E-08
      1.42000E+01      0.00000E+00      7.10000E-07      2.21000E-08
      1.40000E+01      0.00000E+00      5.10000E-07      1.42000E-08
      1.38000E+01      0.00000E+00      2.68000E-07      5.40000E-09
      1.36000E+01      0.00000E+00      2.34000E-07      4.60000E-09
      1.34000E+01      0.00000E+00      1.85000E-07      4.47000E-09
      1.32000E+01      0.00000E+00      1.14000E-07      3.77000E-09
      1.30000E+01      0.00000E+00      8.77000E-08      3.35000E-09
      1.28000E+01      0.00000E+00      7.21000E-08      3.04000E-09
      1.26000E+01      0.00000E+00      7.12000E-08      2.84000E-09
      1.24000E+01      0.00000E+00      8.09000E-08      2.85000E-09
      1.22000E+01      0.00000E+00      8.28000E-08      2.84000E-09
      1.20000E+01      0.00000E+00      7.97000E-08      2.80000E-09
      1.18000E+01      0.00000E+00      6.81000E-08      2.65000E-09
      1.16000E+01      0.00000E+00      5.24000E-08      2.44000E-09
      1.14000E+01      0.00000E+00      3.85000E-08      2.29000E-09
      1.12000E+01      0.00000E+00      3.82000E-08      2.12000E-09
      1.10000E+01      0.00000E+00      3.26000E-08      2.03000E-09
      1.08000E+01      0.00000E+00      2.52000E-08      1.85000E-09
      1.06000E+01      0.00000E+00      1.55000E-08      1.64000E-09
      1.04000E+01      0.00000E+00      1.02000E-08      1.57000E-09
      1.02000E+01      0.00000E+00      5.89000E-09      1.59000E-09
      1.00000E+01      0.00000E+00      6.05000E-09      1.59000E-09
      9.80000E+00      0.00000E+00      1.02000E-08      1.58000E-09
      9.60000E+00      0.00000E+00      1.39000E-08      1.74000E-09
      9.40000E+00      0.00000E+00      2.21000E-08      1.83000E-09
      9.20000E+00      0.00000E+00      2.60000E-08      1.90000E-09
      9.00000E+00      0.00000E+00      1.80000E-08      1.91000E-09
      8.80000E+00      0.00000E+00      1.32000E-08      1.97000E-09
      8.60000E+00      0.00000E+00      1.24000E-08      1.85000E-09
      8.40000E+00      0.00000E+00      1.01000E-08      1.94000E-09
      8.20000E+00      0.00000E+00      8.02000E-09      1.83000E-09
      8.00000E+00      0.00000E+00      8.45000E-09      1.88000E-09
      7.80000E+00      0.00000E+00      7.18000E-09      1.92000E-09
      7.60000E+00      0.00000E+00      9.94000E-09      1.96000E-09
      7.40000E+00      0.00000E+00      1.47000E-08      2.18000E-09
      7.20000E+00      0.00000E+00      2.68000E-08      2.29000E-09
      7.00000E+00      0.00000E+00      3.51000E-08      2.48000E-09
      6.80000E+00      0.00000E+00      4.51000E-08      2.49000E-09
      6.60000E+00      0.00000E+00      4.96000E-08      2.44000E-09
      6.40000E+00      0.00000E+00      4.88000E-08      2.48000E-09
      6.20000E+00      0.00000E+00      5.36000E-08      2.57000E-09
      6.00000E+00      0.00000E+00      3.99000E-08      2.53000E-09
      5.80000E+00      0.00000E+00      3.20000E-08      2.41000E-09
      5.60000E+00      0.00000E+00      4.49000E-08      2.47000E-09
      5.40000E+00      0.00000E+00      4.77000E-08      2.60000E-09
      5.20000E+00      0.00000E+00      4.52000E-08      2.62000E-09
      5.00000E+00      0.00000E+00      4.30000E-08      2.58000E-09
      4.80000E+00      0.00000E+00      4.85000E-08      2.52000E-09
      4.60000E+00      0.00000E+00      5.09000E-08      2.51000E-09
      4.40000E+00      0.00000E+00      4.87000E-08      2.53000E-09
      4.20000E+00      0.00000E+00      5.00000E-08      2.57000E-09
      4.00000E+00      0.00000E+00      5.35000E-08      2.68000E-09
      3.80000E+00      0.00000E+00      6.30000E-08      2.71000E-09
      3.60000E+00      0.00000E+00      7.09000E-08      2.72000E-09
      3.40000E+00      0.00000E+00      7.09000E-08      2.76000E-09
      3.20000E+00      0.00000E+00      6.71000E-08      2.84000E-09
      3.00000E+00      0.00000E+00      7.16000E-08      2.94000E-09
      2.80000E+00      0.00000E+00      6.31000E-08      3.04000E-09
      2.60000E+00      0.00000E+00      6.73000E-08      3.31000E-09
      2.40000E+00      0.00000E+00      6.98000E-08      3.21000E-09
      2.20000E+00      0.00000E+00      7.40000E-08      3.32000E-09
      2.00000E+00      0.00000E+00      8.47000E-08      3.46000E-09
      1.80000E+00      0.00000E+00      9.65000E-08      3.63000E-09
      1.60000E+00      0.00000E+00      6.37000E-08      3.81000E-09
      1.40000E+00      0.00000E+00      7.19000E-08      4.58000E-09
      1.20000E+00      0.00000E+00      9.70000E-08      5.45000E-09
      1.00000E+00      0.00000E+00      1.16000E-07      7.01000E-09
      8.00000E-01      0.00000E+00      1.13000E-07      1.40000E-08
