# entry-subent-pointer  : C2522--00-4-0 
# EXFOR reaction        : ['90-TH-232', ['A,F'], 'MASS,PRE,FY'] 
# incident energy       : 2.95e+01 MeV 
# target                : Th-232 
# product               : 118.274 <= mass <= 155.963 
# level energy          : - 
# MF-MT number          : 8 - 460 
# first author          : H.C.Britt 
# institute             : (1USALAS): Los Alamos National Laboratory, NM 
# reference             : (J,PR,133,B603,1964) 
# year                  : 1964 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/C25/C2522.x4 
# nds                   : https://nds.iaea.org/EXFOR/C2522
#
# Charge(No Dim.)    Mass(No Dim.)  Isomer(No Dim.)    Yield(%/fiss)   dYield(%/fiss)
              nan          118.274              nan      1.89800E-02              NAN
              nan          118.872              nan      2.07700E-02              NAN
              nan          119.898              nan      2.16500E-02              NAN
              nan          121.049              nan      2.02000E-02              NAN
              nan          122.072              nan      2.07200E-02              NAN
              nan          122.952              nan      2.16100E-02              NAN
              nan          124.122              nan      2.23100E-02              NAN
              nan          125.145              nan      2.28300E-02              NAN
              nan          126.035              nan      2.47900E-02              NAN
              nan          127.078              nan      2.76400E-02              NAN
              nan          127.825              nan      2.97800E-02              NAN
              nan          128.873              nan      3.31700E-02              NAN
              nan          129.934              nan      3.79900E-02              NAN
              nan          130.985              nan      4.17400E-02              NAN
              nan          132.036              nan      4.54800E-02              NAN
              nan          133.206              nan      4.61800E-02              NAN
              nan          133.818              nan      4.95800E-02              NAN
              nan          134.863              nan      5.26100E-02              NAN
              nan          135.895              nan      5.42100E-02              NAN
              nan          137.102              nan      5.90300E-02              NAN
              nan          137.947              nan      5.59700E-02              NAN
              nan          139.089              nan      5.34500E-02              NAN
              nan            140.1              nan      5.27200E-02              NAN
              nan          141.133              nan      5.43200E-02              NAN
              nan          144.247              nan      4.46000E-02              NAN
              nan           145.08              nan      4.01100E-02              NAN
              nan          146.045              nan      3.41900E-02              NAN
              nan          147.029              nan      3.02400E-02              NAN
              nan          148.005              nan      2.55700E-02              NAN
              nan          148.693              nan      2.10800E-02              NAN
              nan          150.106              nan      1.64100E-02              NAN
              nan          150.805              nan      1.31700E-02              NAN
              nan          151.802              nan      1.08300E-02              NAN
              nan           152.79              nan      7.41000E-03              NAN
              nan          153.803              nan      6.86000E-03              NAN
              nan          154.953              nan      5.24000E-03              NAN
              nan          155.963              nan      4.33000E-03              NAN
