# entry-subent-pointer  : A0485--00-8-0 
# EXFOR reaction        : ['9-F-19', ['P,X'], '4-BE-7,,SIG'] 
# incident energy       : 2.22e+01 MeV - 1.03e+02 MeV 
# target                : F-19 
# product               : Be-7 
# level energy          : - 
# MF-MT number          : 3 - residual 
# first author          : V.N.Aleksandrov 
# institute             : (4RUSMBP): Institute Mediko-Biologicheskikh Problem, Moskva 
# reference             : (J,VAT/I,,(8/16),17,1990) 
# year                  : 1990 
# facility              : (LINAC): Linear accelerator 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/A04/A0485.x4 
# nds                   : https://nds.iaea.org/EXFOR/A0485
#
#       E_in(MeV)       dE_in(MeV)            XS(B)           dXS(B)
      2.22000E+01      1.50000E+00      3.80000E-04      7.00000E-05
      2.65000E+01      1.40000E+00      9.40000E-04      1.60000E-04
      3.08000E+01      1.20000E+00      1.30000E-03      2.60000E-04
      3.50000E+01      5.00000E-01      1.50000E-03      3.00000E-04
      4.20000E+01      2.80000E+00      2.00000E-03      3.60000E-04
      4.62000E+01      2.70000E+00      2.20000E-03      4.20000E-04
      5.18000E+01      2.50000E+00      2.30000E-03      4.10000E-04
      5.66000E+01      2.40000E+00      2.60000E-03      4.90000E-04
      6.14000E+01      2.20000E+00      2.80000E-03      5.00000E-04
      6.64000E+01      2.00000E+00      2.50000E-03      4.60000E-04
      7.18000E+01      1.10000E+00      2.90000E-03      5.20000E-04
      7.99000E+01      3.30000E+00      2.30000E-03      4.30000E-04
      8.49000E+01      3.10000E+00      2.10000E-03      4.00000E-04
      8.87000E+01      2.90000E+00      1.90000E-03      3.60000E-04
      9.43000E+01      2.70000E+00      2.20000E-03      4.00000E-04
      9.90000E+01      2.40000E+00      1.90000E-03      3.70000E-04
      1.03000E+02      1.60000E+00      2.10000E-03      4.10000E-04
