# entry-subent-pointer  : O0222--00-3-0 
# EXFOR reaction        : ['20-CA-48', ['P,X'], '0-NN-1,,DE,,,EXP'] 
# incident energy       : 3.50e+01 MeV 
# target                : Ca-48 
# product               : Nn-1 
# level energy          : 1.07e+01 MeV 
# MF-MT number          : 5 - residual 
# first author          : M.Blann 
# institute             : (1USAROC): University of Rochester, Rochester, NY 
# reference             : (J,NP/A,257,15,76) 
# year                  : 1976 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/O02/O0222.x4 
# nds                   : https://nds.iaea.org/EXFOR/O0222
#
#          E(MeV)          dE(MeV)      data(MB/MeV)   ddata(MB/MeV)
      1.07400E+01      1.50000E-01      4.76000E-08      9.52000E-09
      1.07600E+01      1.50000E-01      4.39000E-08      8.78000E-09
      1.11600E+01      1.50000E-01      3.86000E-08      7.72000E-09
      1.13500E+01      1.50000E-01      3.40000E-08      6.80000E-09
      1.27400E+01      1.50000E-01      2.76000E-08      5.52000E-09
      1.34900E+01      1.50000E-01      2.50000E-08      5.00000E-09
      1.43400E+01      1.50000E-01      2.13600E-08      4.27200E-09
      1.54200E+01      1.50000E-01      1.89700E-08      3.79400E-09
      1.62800E+01      1.50000E-01      1.68500E-08      3.37000E-09
      1.62900E+01      1.50000E-01      1.62500E-08      3.25000E-09
      1.73600E+01      1.50000E-01      1.55600E-08      3.11200E-09
      1.81200E+01      1.50000E-01      1.43800E-08      2.87600E-09
      1.97300E+01      1.50000E-01      1.15700E-08      2.31400E-09
      2.03700E+01      1.50000E-01      1.06900E-08      2.13800E-09
      2.14700E+01      1.50000E-01      1.06800E-08      2.13600E-09
      2.25500E+01      1.50000E-01      9.67000E-09      1.93400E-09
      2.36600E+01      1.50000E-01      9.66000E-09      1.93200E-09
      2.43900E+01      1.50000E-01      9.06000E-09      1.81200E-09
      2.47400E+01      1.50000E-01      8.75000E-09      1.75000E-09
      2.51500E+01      1.50000E-01      7.63000E-09      1.52600E-09
      2.62700E+01      1.50000E-01      8.41000E-09      1.68200E-09
      2.69500E+01      1.50000E-01      9.36000E-09      1.87200E-09
      2.74400E+01      1.50000E-01      1.19600E-08      2.39200E-09
      2.81600E+01      1.50000E-01      1.60500E-08      3.21000E-09
      2.84500E+01      1.50000E-01      1.24300E-08      2.48600E-09
      2.85500E+01      1.50000E-01      7.31000E-09      1.46200E-09
      2.85900E+01      1.50000E-01      8.73000E-09      1.74600E-09
      2.86300E+01      1.50000E-01      9.73000E-09      1.94600E-09
      2.90700E+01      1.50000E-01      6.25000E-09      1.25000E-09
      2.97100E+01      1.50000E-01      5.44000E-09      1.08800E-09
      3.01600E+01      1.50000E-01      5.88000E-09      1.17600E-09
      3.15100E+01      1.50000E-01      6.88000E-09      1.37600E-09
      3.19300E+01      1.50000E-01      5.93000E-09      1.18600E-09
      3.27700E+01      1.50000E-01      4.92000E-09      9.84000E-10
      3.34600E+01      1.50000E-01      5.59000E-09      1.11800E-09
      3.40700E+01      1.50000E-01      4.46000E-09      8.92000E-10
      3.44100E+01      1.50000E-01      2.67000E-09      5.34000E-10
      3.44700E+01      1.50000E-01      3.59000E-09      7.18000E-10
      3.45400E+01      1.50000E-01      2.85200E-09      5.70400E-10
      3.45900E+01      1.50000E-01      2.11100E-09      4.22200E-10
      3.49500E+01      1.50000E-01      1.41100E-09      2.82200E-10
