# entry-subent-pointer  : O1825-005-0 
# EXFOR reaction        : ['40-ZR-90', ['P,INL'], '40-ZR-90,PAR,DA'] 
# incident energy       : 5.7500e+01 MeV 
# target                : Zr-90 
# product               : Zr-90 
# level energy          : 5.6500e+00 MeV 
# MF-MT number          : 4 - 648 
# first author          : P.Martin 
# institute             : (2FR GRE): Universite Joseph Fourier, Grenoble 
# reference             : (J,NP/A,315,291,1979) 
# year                  : 1979 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/O18/O1825.x4 
# nds                   : https://nds.iaea.org/EXFOR/O1825
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      1.10600E+01      2.90000E-01      8.30000E-04      4.15000E-05
      1.40100E+01      2.90000E-01      9.40000E-04      4.70000E-05
      1.71500E+01      2.90000E-01      7.50000E-04      3.00000E-05
      1.99100E+01      2.90000E-01      7.00000E-04      4.20000E-05
      2.30500E+01      2.90000E-01      7.00000E-04      2.80000E-05
      2.60000E+01      2.90000E-01      4.97000E-04      2.48500E-05
      2.89500E+01      2.90000E-01      3.44000E-04      2.06400E-05
      3.20800E+01      2.90000E-01      2.40000E-04      1.68000E-05
      3.50300E+01      2.90000E-01      1.33000E-04      6.65000E-06
      3.79800E+01      2.90000E-01      1.58700E-04      0.00000E+00
      4.09300E+01      2.90000E-01      1.79900E-04      0.00000E+00
      4.42500E+01      2.90000E-01      2.08400E-04      0.00000E+00
      4.72000E+01      2.90000E-01      1.41000E-04      3.94800E-06
      5.01500E+01      2.90000E-01      9.20000E-05      0.00000E+00
