# entry-subent-pointer  : O1002-004-0 
# EXFOR reaction        : (30-ZN-68(P,3N)31-GA-66,,SIG) 
# incident energy       : 2.5700e+01 MeV - 6.8900e+01 MeV 
# target                : Zn-68 
# product               : Ga-66 
# level energy          : - 
# MF-MT number          : 3 - 17 
# first author          : Stoll 
# institute             : (2GERJUL): Forschungszentrum Juelich, Juelich 
# reference             : (J,RCA,90,309,2002) 
# year                  : 2002 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/O10/O1002.x4 
# nds                   : https://nds.iaea.org/EXFOR/O1002
#
#       E_in(MeV)         dE_in(MeV)        XS(B)             dXS(B)
        6.8900E+01        2.0000E-01        2.3000E-02        4.0000E-03
        6.6100E+01        2.0000E-01        1.5000E-02        3.0000E-03
        6.3000E+01        3.0000E-01        2.3000E-02        4.0000E-03
        5.9600E+01        3.0000E-01        2.1000E-02        3.0000E-03
        5.6000E+01        4.0000E-01        2.7000E-02        4.0000E-03
        5.2000E+01        4.0000E-01        3.4000E-02        5.0000E-03
        4.7800E+01        5.0000E-01        6.1000E-02        1.0000E-02
        4.4000E+01        5.0000E-01        1.0300E-01        1.6000E-02
        4.3600E+01        2.0000E-01        1.2100E-01        1.9000E-02
        4.1000E+01        3.0000E-01        1.2000E-01        1.9000E-02
        3.7900E+01        3.0000E-01        1.5400E-01        2.5000E-02
        3.6100E+01        3.0000E-01        1.5600E-01        2.5000E-02
        3.5600E+01        3.0000E-01        1.7700E-01        2.8000E-02
        3.0300E+01        4.0000E-01        1.0900E-01        1.7000E-02
        2.8600E+01        5.0000E-01        6.2000E-02        1.0000E-02
        2.6700E+01        5.0000E-01        3.1000E-02        5.0000E-03
        2.5700E+01        6.0000E-01        1.4000E-02        2.0000E-03
