# entry-subent-pointer  : D0788--00-4-0 
# EXFOR reaction        : ['28-NI-58', ['5-B-11,INL'], '28-NI-58,PAR,DA'] 
# incident energy       : 2.94e+01 MeV 
# target                : Ni-58 
# product               : Ni-58 
# level energy          : 2.77e+00 MeV 
# MF-MT number          : 4 - ['53'] 
# first author          : N.N.Deshmukh 
# institute             : (3BZLBZL): Brazil 
# reference             : (J,PR/C,92,054615,2015) 
# year                  : 2015 
# facility              : (VDGT): Tandem van de Graaff 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/D07/D0788.x4 
# nds                   : https://nds.iaea.org/EXFOR/D0788
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      3.19400E+01      0.00000E+00      1.30600E-04      4.62000E-05
      3.78800E+01      0.00000E+00      3.45600E-04      1.15200E-04
      4.07800E+01      0.00000E+00      3.00800E-04      9.51000E-05
      4.36700E+01      0.00000E+00      1.98600E-04      7.02000E-05
      4.65400E+01      0.00000E+00      2.33600E-04      6.74000E-05
      5.23700E+01      0.00000E+00      2.02100E-04      5.22000E-05
      5.52000E+01      0.00000E+00      1.68800E-04      5.34000E-05
      6.37200E+01      0.00000E+00      7.37000E-05      2.79000E-05
      6.67000E+01      0.00000E+00      8.05000E-05      1.72000E-05
      7.22900E+01      0.00000E+00      1.04600E-04      3.02000E-05
      7.45200E+01      0.00000E+00      8.56000E-05      2.29000E-05
      8.31300E+01      0.00000E+00      2.79000E-05      1.06000E-05
      8.83800E+01      0.00000E+00      1.98000E-05      8.90000E-06
      9.87200E+01      0.00000E+00      2.01000E-05      6.70000E-06
      1.00930E+02      0.00000E+00      1.04000E-05      5.20000E-06
