# entry-subent-pointer  : D4102--00-2-0 
# EXFOR reaction        : ['22-TI-48', ['D,2N'], '23-V-48,,SIG'] 
# incident energy       : 2.24e+00 MeV - 2.04e+01 MeV 
# target                : Ti-48 
# product               : V-48 
# level energy          : - 
# MF-MT number          : 3 - 16 
# first author          : W.H.Burgus 
# institute             : (1USALRL): Lawrence Livermore National Laboratory, Livermore, CA 
# reference             : (J,PR,95,750,1954) 
# year                  : 1954 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/D41/D4102.x4 
# nds                   : https://nds.iaea.org/EXFOR/D4102
#
#       E_in(MeV)       dE_in(MeV)            XS(B)           dXS(B)
      2.24000E+00      0.00000E+00      0.00000E+00              NAN
      3.03000E+00      0.00000E+00      1.60000E-02              NAN
      4.03000E+00      0.00000E+00      2.50000E-02              NAN
      5.07000E+00      0.00000E+00      2.90000E-02              NAN
      5.53000E+00      3.70000E-01      3.00000E-02      4.00000E-03
      6.06000E+00      0.00000E+00      3.00000E-02              NAN
      6.98000E+00      0.00000E+00      3.30000E-02              NAN
      7.97000E+00      0.00000E+00      4.00000E-02              NAN
      8.41000E+00      0.00000E+00      4.70000E-02              NAN
      8.82000E+00      0.00000E+00      6.80000E-02              NAN
      9.15000E+00      0.00000E+00      9.90000E-02              NAN
      9.45000E+00      0.00000E+00      1.36000E-01              NAN
      9.76000E+00      0.00000E+00      1.64000E-01              NAN
      1.01100E+01      0.00000E+00      1.93000E-01              NAN
      1.04500E+01      2.20000E-01      2.15000E-01      9.00000E-03
      1.06500E+01      0.00000E+00      2.30000E-01              NAN
      1.10100E+01      0.00000E+00      2.50000E-01              NAN
      1.14100E+01      0.00000E+00      2.71000E-01              NAN
      1.19200E+01      0.00000E+00      2.92000E-01              NAN
      1.25400E+01      0.00000E+00      3.13000E-01              NAN
      1.31200E+01      0.00000E+00      3.28000E-01              NAN
      1.39100E+01      0.00000E+00      3.46000E-01              NAN
      1.43200E+01      0.00000E+00      3.54000E-01              NAN
      1.46800E+01      3.30000E-01      3.59000E-01      9.00000E-03
      1.53600E+01      0.00000E+00      3.66000E-01              NAN
      1.61500E+01      0.00000E+00      3.71000E-01              NAN
      1.69200E+01      0.00000E+00      3.72000E-01              NAN
      1.79100E+01      0.00000E+00      3.67000E-01              NAN
      1.87800E+01      0.00000E+00      3.58000E-01              NAN
      1.95200E+01      0.00000E+00      3.50000E-01              NAN
      2.03800E+01      2.50000E-01      3.41000E-01      9.00000E-03
