# entry-subent-pointer  : E2090--00-6-0 
# EXFOR reaction        : ['8-O-16', ['79-AU-197,X'], '8-O-18,,DA'] 
# incident energy       : 8.80e-06 MeV 
# target                : O-16 
# product               : O-18 
# level energy          : - 
# MF-MT number          : 4 - residual 
# first author          : A.Yokoyama 
# institute             : (2JPNOSA): Osaka University , Osaka 
# reference             : (J,ZP/A,332,(1),71,198903) 
# year                  : 1989 
# facility              : (VDGT): Tandem van de Graaff 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/E20/E2090.x4 
# nds                   : https://nds.iaea.org/EXFOR/E2090
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      2.69000E+01      0.00000E+00      1.93000E-03              NAN
      2.90000E+01      0.00000E+00      8.22000E-03              NAN
      3.21000E+01      0.00000E+00      8.59000E-03              NAN
      3.54000E+01      0.00000E+00      6.27000E-03              NAN
      3.75000E+01      0.00000E+00      1.39000E-02              NAN
      3.76000E+01      0.00000E+00      2.12000E-02              NAN
      3.97000E+01      0.00000E+00      8.15000E-03              NAN
      4.29000E+01      0.00000E+00      1.01000E-02              NAN
      4.51000E+01      0.00000E+00      1.09000E-02              NAN
      4.82000E+01      0.00000E+00      4.64000E-03              NAN
      5.04000E+01      0.00000E+00      5.06000E-03              NAN
      5.36000E+01      0.00000E+00      9.28000E-04              NAN
