# entry-subent-pointer  : 22119--00-2-0 
# EXFOR reaction        : ['92-U-232', ['N,F'], 'ELEM/MASS,CUM,FY,,SPA'] 
# incident energy       : 2.53e-08 MeV 
# target                : U-232 
# product               : - 
# level energy          : - 
# MF-MT number          : 8 - 459 
# first author          : M.Haddad 
# institute             : (2FR GRE): Universite Joseph Fourier, Grenoble 
# reference             : (J,RCA,46,23,1989) 
# year                  : 1989 
# facility              : (REAC): Reactor 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/221/22119.x4 
# nds                   : https://nds.iaea.org/EXFOR/22119
#
# Charge(No Dim.)    Mass(No Dim.)  Isomer(No Dim.)    Yield(%/fiss)   dYield(%/fiss)
             36.0             85.0              1.0      2.24000E-02      4.10000E-03
             36.0             87.0              nan      3.61000E-02      6.00000E-03
             36.0             88.0              nan      5.54000E-02      4.00000E-03
             36.0             89.0              nan      7.27000E-02      2.00000E-03
             38.0             91.0              nan      7.07000E-02      1.70000E-03
             38.0             92.0              nan      6.71000E-02      3.30000E-03
             38.0             93.0              nan      6.94000E-02      3.80000E-03
             38.0             94.0              nan      4.23000E-02      4.60000E-03
             39.0             94.0              nan      5.23000E-02      4.60000E-03
             40.0             95.0              nan      5.86000E-02      4.70000E-03
             40.0             97.0              nan      5.26000E-02      2.00000E-03
             42.0             99.0              nan      4.23000E-02      2.00000E-03
             51.0            127.0              nan      4.70000E-03      7.00000E-04
             51.0            129.0              nan      1.57000E-02      1.00000E-03
             52.0            132.0              nan      4.95000E-02      1.70000E-03
             52.0            134.0              nan      2.63000E-02      1.00000E-03
             53.0            131.0              nan      3.58000E-02      2.00000E-03
             53.0            133.0              nan      5.60000E-02      1.00000E-03
             53.0            134.0              0.0      4.12000E-02      1.00000E-03
             53.0            134.0              1.0      9.30000E-03      1.00000E-03
             53.0            135.0              nan      3.61000E-02      2.30000E-03
             54.0            135.0              0.0      5.28000E-02      2.80000E-03
             54.0            135.0              1.0      1.37000E-02      2.80000E-03
             54.0            138.0              nan      3.90000E-02      3.00000E-04
             54.0            139.0              nan      2.58000E-02      7.00000E-04
             55.0            138.0              0.0      5.01000E-02      3.00000E-04
             55.0            138.0              1.0      7.50000E-03      1.70000E-03
             55.0            139.0              nan      6.27000E-02      2.70000E-03
             56.0            139.0              nan      6.91000E-02      2.70000E-03
             57.0            140.0              nan      7.72000E-02      4.00000E-03
             57.0            142.0              nan      6.66000E-02      2.50000E-03
             57.0            144.0              nan      3.77000E-02      5.00000E-04
             58.0            141.0              nan      7.28000E-02      2.30000E-03
             58.0            143.0              nan      5.25000E-02      2.40000E-03
             58.0            145.0              nan      3.08000E-02      1.00000E-03
             58.0            146.0              nan      2.42000E-02      1.50000E-03
