# entry-subent-pointer  : O2515-008-0 
# EXFOR reaction        : (64-GD-0(P,X)65-TB-154-M2,,SIG) 
# incident energy       : 5.8200e+01 MeV - 6.9800e+01 MeV 
# target                : Gd-0 
# product               : Tb-154-M2 
# level energy          : - 
# MF-MT number          : 3 - 10 
# first author          : Formento-Cavaier 
# institute             : (2FR FR ): France 
# reference             : (J,NIM/B,478,174,2020) 
# year                  : 2020 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/O25/O2515.x4 
# nds                   : https://nds.iaea.org/EXFOR/O2515
#
#       E_in(MeV)         dE_in(MeV)        XS(B)             dXS(B)
        5.8200E+01        2.5000E+00        9.5000E-03        1.4000E-03
        6.0100E+01        1.6000E+00        1.0400E-02        1.7000E-03
        6.2000E+01        1.1000E+00        9.3000E-03        1.7000E-03
        6.3100E+01        1.6000E+00        1.1500E-02        1.7000E-03
        6.3800E+01        6.0000E-01        9.5000E-03        1.3000E-03
        6.4300E+01        1.2000E+00        1.0700E-02        1.1000E-03
        6.5400E+01        8.0000E-01        1.2100E-02        1.3000E-03
        6.6400E+01        1.6000E+00        1.1700E-02        1.3000E-03
        6.8100E+01        1.1000E+00        1.0800E-02        1.2000E-03
        6.9800E+01        5.0000E-01        1.0900E-02        1.4000E-03
