# entry-subent-pointer  : O0001--01-3-0 
# EXFOR reaction        : ['70-YB-176', ['P,INL'], '70-YB-176,PAR,DA'] 
# incident energy       : 3.50e+01 MeV 
# target                : Yb-176 
# product               : Yb-176 
# level energy          : 2.72e-01 MeV 
# MF-MT number          : 4 - ['52'] 
# first author          : C.H.King 
# institute             : (1USAMSU): Michigan State University, East Lansing, MI 
# reference             : (J,PR/C,20,2084,1979) 
# year                  : 1979 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/O00/O0001.x4 
# nds                   : https://nds.iaea.org/EXFOR/O0001
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      3.77000E+01      5.00000E-01      1.33000E-03              NAN
      4.00000E+01      5.00000E-01      1.26600E-03              NAN
      4.50000E+01      5.00000E-01      9.46000E-04              NAN
      5.04000E+01      5.00000E-01      5.92000E-04              NAN
      5.54000E+01      5.00000E-01      5.55000E-04              NAN
      6.04000E+01      5.00000E-01      6.62000E-04              NAN
      6.50000E+01      5.00000E-01      6.00000E-04              NAN
      7.07000E+01      5.00000E-01      3.82000E-04              NAN
      7.49000E+01      5.00000E-01      2.47000E-04      1.23500E-05
      8.06000E+01      5.00000E-01      2.20000E-04      8.80000E-06
      8.56000E+01      5.00000E-01      2.42000E-04      1.21000E-05
      9.02000E+01      5.00000E-01      2.06000E-04      1.03000E-05
      9.56000E+01      5.00000E-01      1.44000E-04              NAN
      1.00600E+02      5.00000E-01      1.06200E-04              NAN
      1.05600E+02      5.00000E-01      1.07800E-04              NAN
      1.10500E+02      5.00000E-01      1.02600E-04              NAN
      1.17100E+02      5.00000E-01      8.86000E-05              NAN
