# entry-subent-pointer  : 14677--01-0-0 
# EXFOR reaction        : ['93-NP-237', ['N,F'], 'MASS,SEC,FY'] 
# incident energy       : 5.66e+01 MeV 
# target                : Np-237 
# product               : 57.0 <= mass <= 177.0 
# level energy          : - 
# MF-MT number          : 8 - 454 
# first author          : A.Pica 
# institute             : (1USAORU): Oregon State University, Corvallis, OR 
# reference             : (J,PR/C,102,064612,2020) 
# year                  : 2020 
# facility              : (LINAC): Linear accelerator 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/146/14677.x4 
# nds                   : https://nds.iaea.org/EXFOR/14677
#
# Charge(No Dim.)    Mass(No Dim.)  Isomer(No Dim.)    Yield(%/fiss)   dYield(%/fiss)
              nan             57.0              nan      1.00000E-05              NAN
              nan             59.0              nan      1.00000E-05              NAN
              nan             61.0              nan      0.00000E+00              NAN
              nan             62.0              nan      1.00000E-05              NAN
              nan             63.0              nan      2.00000E-05              NAN
              nan             64.0              nan      1.00000E-05              NAN
              nan             65.0              nan      1.00000E-05              NAN
              nan             66.0              nan      4.00000E-05              NAN
              nan             67.0              nan      2.00000E-05              NAN
              nan             68.0              nan      5.00000E-05              NAN
              nan             69.0              nan      4.00000E-05              NAN
              nan             70.0              nan      1.20000E-04              NAN
              nan             71.0              nan      1.40000E-04              NAN
              nan             72.0              nan      1.30000E-04              NAN
              nan             73.0              nan      2.70000E-04              NAN
              nan             74.0              nan      3.60000E-04              NAN
              nan             75.0              nan      5.90000E-04              NAN
              nan             76.0              nan      7.10000E-04              NAN
              nan             77.0              nan      9.80000E-04              NAN
              nan             78.0              nan      1.61000E-03              NAN
              nan             79.0              nan      1.99000E-03              NAN
              nan             80.0              nan      2.53000E-03              NAN
              nan             81.0              nan      3.48000E-03              NAN
              nan             82.0              nan      4.58000E-03              NAN
              nan             83.0              nan      6.67000E-03              NAN
              nan             84.0              nan      9.14000E-03              NAN
              nan             85.0              nan      1.04400E-02              NAN
              nan             86.0              nan      1.32500E-02              NAN
              nan             87.0              nan      1.61900E-02              NAN
              nan             88.0              nan      1.99200E-02              NAN
              nan             89.0              nan      2.16500E-02              NAN
              nan             90.0              nan      2.48600E-02              NAN
              nan             91.0              nan      2.64700E-02              NAN
              nan             92.0              nan      2.89200E-02              NAN
              nan             93.0              nan      3.00600E-02              NAN
              nan             94.0              nan      3.28300E-02              NAN
              nan             95.0              nan      3.32600E-02              NAN
              nan             96.0              nan      3.42900E-02              NAN
              nan             97.0              nan      3.57200E-02              NAN
              nan             98.0              nan      3.71600E-02              NAN
              nan             99.0              nan      3.56600E-02              NAN
              nan            100.0              nan      3.75400E-02              NAN
              nan            101.0              nan      3.62300E-02              NAN
              nan            102.0              nan      3.70900E-02              NAN
              nan            103.0              nan      3.63300E-02              NAN
              nan            104.0              nan      3.38600E-02              NAN
              nan            105.0              nan      3.29200E-02              NAN
              nan            106.0              nan      3.43400E-02              NAN
              nan            107.0              nan      3.48500E-02              NAN
              nan            108.0              nan      3.73500E-02              NAN
              nan            109.0              nan      3.76700E-02              NAN
              nan            110.0              nan      4.06700E-02              NAN
              nan            111.0              nan      4.09200E-02              NAN
              nan            112.0              nan      4.25100E-02              NAN
              nan            113.0              nan      4.14200E-02              NAN
              nan            114.0              nan      4.29500E-02              NAN
              nan            115.0              nan      4.21700E-02              NAN
              nan            116.0              nan      4.24200E-02              NAN
              nan            117.0              nan      4.25100E-02              NAN
              nan            118.0              nan      4.21100E-02              NAN
              nan            119.0              nan      3.93300E-02              NAN
              nan            120.0              nan      3.88300E-02              NAN
              nan            121.0              nan      3.71000E-02              NAN
              nan            122.0              nan      3.55500E-02              NAN
              nan            123.0              nan      3.20100E-02              NAN
              nan            124.0              nan      3.12000E-02              NAN
              nan            125.0              nan      2.97900E-02              NAN
