# entry-subent-pointer  : O0020-021-0 
# EXFOR reaction        : (90-TH-232(P,F)60-ND-147,,SIG) 
# incident energy       : 7.9000e+00 MeV - 2.1900e+01 MeV 
# target                : Th-232 
# product               : Nd-147 
# level energy          : - 
# MF-MT number          : 3 - 18 
# first author          : Kudo 
# institute             : (2JPNTOK): University of Tokyo, Tokyo 
# reference             : (J,PR/C,25,3011,1982) 
# year                  : 1982 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/O00/O0020.x4 
# nds                   : https://nds.iaea.org/EXFOR/O0020
#
#       E_in(MeV)         dE_in(MeV)        XS(B)             dXS(B)
        2.1900E+01        0.0000E+00        1.4200E-02        1.9000E-03
        2.1000E+01        0.0000E+00        1.5300E-02        2.0000E-03
        2.0200E+01        0.0000E+00        1.6700E-02        2.2000E-03
        1.9300E+01        0.0000E+00        2.1500E-02        2.8000E-03
        1.8400E+01        0.0000E+00        1.8500E-02        2.4000E-03
        1.7700E+01        0.0000E+00        1.7600E-02        2.3000E-03
        1.7000E+01        0.0000E+00        1.5700E-02        2.0000E-03
        1.6000E+01        0.0000E+00        1.3600E-02        1.8000E-03
        1.5400E+01        0.0000E+00        1.0400E-02        1.4000E-03
        1.4800E+01        0.0000E+00        6.4200E-03        8.3000E-04
        1.4300E+01        0.0000E+00        5.1300E-03        6.7000E-04
        1.3900E+01        0.0000E+00        3.9700E-03        5.4000E-04
        1.3500E+01        0.0000E+00        3.8400E-03        6.1000E-04
        1.3300E+01        0.0000E+00        3.2400E-03        4.2000E-04
        1.3000E+01        0.0000E+00        3.1300E-03        5.6000E-04
        1.2700E+01        0.0000E+00        2.6100E-03        3.4000E-04
        1.2400E+01        0.0000E+00        2.0300E-03        2.6000E-04
        1.1900E+01        0.0000E+00        1.7500E-03        2.3000E-04
        1.1300E+01        0.0000E+00        1.2800E-03        1.7000E-04
        1.0600E+01        0.0000E+00        8.5000E-04        1.1000E-04
        9.9000E+00        0.0000E+00        5.0000E-04        7.0000E-05
        9.3000E+00        0.0000E+00        2.4000E-04        3.0000E-05
        8.6000E+00        0.0000E+00        1.3900E-04        2.2000E-05
        7.9000E+00        0.0000E+00        3.5000E-05        7.0000E-06
