# entry-subent-pointer  : E1945-008-0 
# EXFOR reaction        : ['6-C-12', ['A,EL'], '6-C-12,,DA'] 
# incident energy       : 3.0000e+01 MeV 
# target                : C-12 
# product               : C-12 
# level energy          : - 
# MF-MT number          : 4 - 2 
# first author          : T.Mikumo 
# institute             : (2JPNTOK): University of Tokyo, Tokyo 
# reference             : (J,JPJ,16,(6),1066,196106) 
# year                  : 1961 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/E19/E1945.x4 
# nds                   : https://nds.iaea.org/EXFOR/E1945
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      2.65000E+01      2.00000E-01      2.38600E-01      2.00000E-03
      2.98000E+01      2.00000E-01      2.42400E-01      2.03000E-03
      3.25000E+01      2.00000E-01      1.80300E-01      1.74000E-03
      3.31000E+01      2.00000E-01      1.64900E-01      1.68000E-03
      3.96000E+01      2.00000E-01      2.74000E-02      7.00000E-04
      4.27000E+01      2.00000E-01      2.77700E-02      5.90000E-04
      4.60000E+01      2.00000E-01      3.95700E-02      6.70000E-04
      4.92000E+01      2.00000E-01      4.40600E-02      6.20000E-04
      5.24000E+01      2.00000E-01      3.25000E-02      5.30000E-04
      5.55000E+01      2.00000E-01      1.66800E-02      3.70000E-04
      5.86000E+01      2.00000E-01      1.24700E-02      3.30000E-04
      5.98000E+01      2.00000E-01      1.17500E-02      3.20000E-04
      6.16000E+01      2.00000E-01      1.17200E-02      3.20000E-04
      6.23000E+01      2.00000E-01      1.27400E-02      3.30000E-04
      6.48000E+01      2.00000E-01      1.31200E-02      3.50000E-04
      6.60000E+01      2.00000E-01      1.58000E-02      3.70000E-04
      6.78000E+01      2.00000E-01      1.37700E-02      2.10000E-04
      6.84000E+01      2.00000E-01      1.43800E-02      3.60000E-04
      6.96000E+01      2.00000E-01      1.41900E-02      3.60000E-04
      7.08000E+01      2.00000E-01      1.24300E-02      3.40000E-04
      7.20000E+01      2.00000E-01      1.26400E-02      3.60000E-04
      7.38000E+01      2.00000E-01      1.45800E-02      3.70000E-04
      7.44000E+01      2.00000E-01      1.55000E-02      3.80000E-04
      7.68000E+01      2.00000E-01      1.94000E-02      4.30000E-04
      7.97000E+01      2.00000E-01      2.38200E-02      4.90000E-04
      8.26000E+01      2.00000E-01      2.59600E-02      5.30000E-04
      8.52000E+01      2.00000E-01      2.23600E-02      4.80000E-04
      8.82000E+01      2.00000E-01      1.75900E-02      4.30000E-04
      9.09000E+01      2.00000E-01      1.03000E-02      4.30000E-04
      9.38000E+01      2.00000E-01      8.83000E-03      3.10000E-04
      9.65000E+01      2.00000E-01      1.33800E-02      3.90000E-04
      9.92000E+01      2.00000E-01      2.01600E-02      4.90000E-04
      1.01800E+02      2.00000E-01      2.59400E-02      5.60000E-04
      1.04400E+02      2.00000E-01      2.84300E-02      6.10000E-04
      1.07000E+02      2.00000E-01      2.36700E-02      5.60000E-04
      1.09500E+02      2.00000E-01      1.68500E-02      4.80000E-04
      1.14400E+02      2.00000E-01      5.54000E-03      3.00000E-04
