# entry-subent-pointer  : 40730--00-7-0 
# EXFOR reaction        : ['94-PU-239', ['N,F'], 'ELEM/MASS,CUM,FY,,MXW'] 
# incident energy       : 2.53e-08 MeV 
# target                : Pu-239 
# product               : - 
# level energy          : - 
# MF-MT number          : 8 - 459 
# first author          : M.P.Anikina 
# institute             : (4RUSITE): Institute Teoret. + Experiment. Fiziki, Moskva 
# reference             : (C,58GENEVA,15,446(2040),1958) 
# year                  : 1958 
# facility              : None 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/407/40730.x4 
# nds                   : https://nds.iaea.org/EXFOR/40730
#
# Charge(No Dim.)    Mass(No Dim.)  Isomer(No Dim.)    Yield(%/fiss)   dYield(%/fiss)
             38.0             88.0              nan      1.39000E-02      4.00000E-04
             38.0             90.0              nan      2.31000E-02      5.00000E-04
             55.0            133.0              nan      5.26000E-02      1.30000E-03
             55.0            135.0              nan      6.95000E-02      1.90000E-03
             55.0            137.0              nan      6.50000E-02      1.60000E-03
             56.0            138.0              nan      6.26000E-02      1.50000E-03
             58.0            140.0              nan      5.52000E-02      1.40000E-03
             58.0            142.0              nan      6.66000E-02      1.70000E-03
             59.0            141.0              nan      6.02000E-02      1.80000E-03
             60.0            143.0              nan      6.10000E-02      1.50000E-03
             60.0            144.0              nan      5.50000E-02      1.70000E-03
             60.0            145.0              nan      4.20000E-02      1.10000E-03
             60.0            146.0              nan      3.53000E-02      9.00000E-04
             60.0            148.0              nan      2.30000E-02      5.00000E-04
             60.0            150.0              nan      1.35000E-02      2.00000E-04
             61.0            147.0              nan      2.58000E-02      5.00000E-04
             62.0            149.0              nan      1.68000E-02      2.00000E-04
             62.0            151.0              nan      1.01000E-02      2.00000E-04
             62.0            152.0              nan      7.50000E-03      1.50000E-04
             62.0            154.0              nan      3.60000E-03      9.00000E-05
