# entry-subent-pointer  : 13329--00-2-0 
# EXFOR reaction        : ['94-PU-239', ['N,F'], 'ELEM/MASS,CUM,FY,,SPA'] 
# incident energy       : 2.53e-08 MeV 
# target                : Pu-239 
# product               : - 
# level energy          : - 
# MF-MT number          : 8 - 459 
# first author          : C.M.Jensen 
# institute             : (1USALRL): Lawrence Livermore National Laboratory, Livermore, CA 
# reference             : (J,ANS,19,397,74) 
# year                  : 1974 
# facility              : None 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/133/13329.x4 
# nds                   : https://nds.iaea.org/EXFOR/13329
#
# Charge(No Dim.)    Mass(No Dim.)  Isomer(No Dim.)    Yield(%/fiss)   dYield(%/fiss)
             36.0             87.0              nan      6.30000E-03      1.26000E-03
             38.0             91.0              nan      3.19000E-02      6.38000E-03
             39.0             92.0              nan      2.75000E-02      5.50000E-03
             44.0            105.0              nan      5.50000E-02      1.10000E-02
             48.0            117.0              nan      7.00000E-04      1.40000E-04
             51.0            129.0              nan      1.50000E-02      3.00000E-03
             52.0            132.0              nan      5.44000E-02      1.36000E-02
             53.0            134.0              nan      5.88000E-02      1.17600E-02
             55.0            138.0              nan      5.42000E-02      1.08400E-02
             59.0            146.0              nan      1.67000E-02      5.01000E-03
