# entry-subent-pointer  : 22084-006-0 
# EXFOR reaction        : ['47-AG-0', ['N,X'], '1-H-1,,DE'] 
# incident energy       : 1.4100e+01 MeV 
# target                : Ag-0 
# product               : H-1 
# level energy          : 3.0000e+00 MeV 
# MF-MT number          : 5 - None 
# first author          : R.Fischer 
# institute             : (2AUSIRK): Institute fuer Isotopenforschung und Kernphysik, Vienna 
# reference             : (J,PR/C,37,(2),578,8802) 
# year                  : 1988 
# facility              : (CCW): Cockcroft-Walton accelerator 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/220/22084.x4 
# nds                   : https://nds.iaea.org/EXFOR/22084
#
#          E(MeV)          dE(MeV)      data(MB/MeV)   ddata(MB/MeV)
      3.00000E+00      0.00000E+00      7.50000E-10      3.80000E-10
      4.00000E+00      0.00000E+00      1.14000E-09      3.50000E-10
      5.00000E+00      0.00000E+00      3.86000E-09      3.70000E-10
      6.00000E+00      0.00000E+00      5.08000E-09      3.70000E-10
      7.00000E+00      0.00000E+00      4.99000E-09      3.50000E-10
      8.00000E+00      0.00000E+00      4.53000E-09      3.00000E-10
      9.00000E+00      0.00000E+00      4.07000E-09      2.60000E-10
      1.00000E+01      0.00000E+00      3.33000E-09      2.10000E-10
      1.10000E+01      0.00000E+00      2.02000E-09      1.40000E-10
      1.20000E+01      0.00000E+00      1.04000E-09      7.00000E-11
      1.30000E+01      0.00000E+00      4.40000E-10      5.00000E-11
      1.40000E+01      0.00000E+00      1.70000E-10      2.00000E-11
