# entry-subent-pointer  : F0156--00-3-0 
# EXFOR reaction        : ['5-B-10', ['P,EL'], '5-B-10,,DA'] 
# incident energy       : 1.04e+01 MeV 
# target                : B-10 
# product               : B-10 
# level energy          : - 
# MF-MT number          : 4 - 2 
# first author          : B.A.Watson 
# institute             : (1USAANL): Argonne National Laboratory, Argonne, IL 
# reference             : (J,PR,182,977,1969) 
# year                  : 1969 
# facility              : (VDGT): Tandem van de Graaff 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/F01/F0156.x4 
# nds                   : https://nds.iaea.org/EXFOR/F0156
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      4.99000E+01      1.00000E+00      8.19000E-02              NAN
      5.47000E+01      1.00000E+00      4.98000E-02              NAN
      5.97000E+01      1.00000E+00      3.02000E-02              NAN
      6.47000E+01      1.00000E+00      1.48000E-02              NAN
      6.99000E+01      1.00000E+00      1.14000E-02              NAN
      7.51000E+01      1.00000E+00      9.65000E-03              NAN
      8.03000E+01      1.00000E+00      1.15000E-02              NAN
      8.55000E+01      1.00000E+00      1.51000E-02              NAN
      9.10000E+01      1.00000E+00      1.98000E-02              NAN
      9.60000E+01      1.00000E+00      2.39000E-02              NAN
      1.00900E+02      1.00000E+00      2.62000E-02              NAN
      1.06100E+02      1.00000E+00      2.76000E-02              NAN
      1.10600E+02      1.00000E+00      2.71000E-02              NAN
      1.15600E+02      1.00000E+00      2.57000E-02              NAN
      1.20600E+02      1.00000E+00      2.42000E-02              NAN
      1.25100E+02      1.00000E+00      2.20000E-02              NAN
      1.30100E+02      1.00000E+00      1.93000E-02              NAN
      1.34600E+02      1.00000E+00      1.57000E-02              NAN
      1.39100E+02      1.00000E+00      1.40000E-02              NAN
      1.43600E+02      1.00000E+00      1.34000E-02              NAN
      1.48600E+02      1.00000E+00      1.30000E-02              NAN
      1.52900E+02      1.00000E+00      1.36000E-02              NAN
      1.57600E+02      1.00000E+00      1.41000E-02              NAN
      1.61400E+02      1.00000E+00      1.57000E-02              NAN
      1.66100E+02      1.00000E+00      1.65000E-02              NAN
