# entry-subent-pointer  : 40106-003-0 
# EXFOR reaction        : ['92-U-233', ['N,F'], ',PR,NU'] 
# incident energy       : 2.5300e-08 MeV - 2.1400e+00 MeV 
# target                : U-233 
# product               : - 
# level energy          : - 
# MF-MT number          : 1 - 456 
# first author          : A.I.Sergachev 
# institute             : (4RUSFEI): Fiziko-Energeticheskii Institute , Obninsk 
# reference             : (J,SNP,16,266,1973) 
# year                  : 1973 
# facility              : (VDG): Van de Graaff 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/401/40106.x4 
# nds                   : https://nds.iaea.org/EXFOR/40106
#
#     E_in(MeV)        dE_in(MeV)       Multiplicity            dMultiplicity
      2.53000E-08      0.00000E+00      2.48000E+00      0.00000E+00
      7.00000E-02      0.00000E+00      2.49960E+00      0.00000E+00
      2.20000E-01      0.00000E+00      2.48370E+00      0.00000E+00
      2.40000E-01      0.00000E+00      2.47780E+00      0.00000E+00
      2.90000E-01      0.00000E+00      2.47940E+00      0.00000E+00
      4.00000E-01      0.00000E+00      2.48610E+00      0.00000E+00
      5.20000E-01      0.00000E+00      2.51110E+00      0.00000E+00
      6.30000E-01      0.00000E+00      2.51230E+00      0.00000E+00
      7.80000E-01      0.00000E+00      2.54140E+00      0.00000E+00
      9.50000E-01      0.00000E+00      2.55960E+00      0.00000E+00
      1.04000E+00      0.00000E+00      2.56290E+00      0.00000E+00
      1.13000E+00      0.00000E+00      2.57650E+00      0.00000E+00
      1.24000E+00      0.00000E+00      2.59850E+00      0.00000E+00
      1.35000E+00      0.00000E+00      2.58700E+00      0.00000E+00
      1.45000E+00      0.00000E+00      2.60930E+00      0.00000E+00
      1.56000E+00      0.00000E+00      2.62560E+00      0.00000E+00
      1.74000E+00      0.00000E+00      2.64180E+00      0.00000E+00
      1.89000E+00      0.00000E+00      2.65600E+00      0.00000E+00
      1.94000E+00      0.00000E+00      2.66080E+00      0.00000E+00
      2.14000E+00      0.00000E+00      2.68410E+00      0.00000E+00
