# entry-subent-pointer  : 22985--00-8-0 
# EXFOR reaction        : ['94-PU-239', ['N,F'], 'ELEM/MASS,IND,FY,,MXW'] 
# incident energy       : 2.53e-08 MeV 
# target                : Pu-239 
# product               : - 
# level energy          : - 
# MF-MT number          : 8 - 454 
# first author          : A.Bail 
# institute             : (2FR ILL): Institut Laue-Langevin, Grenoble 
# reference             : (T,BAIL,20090527) 
# year                  : 2009 
# facility              : (REAC): Reactor 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/229/22985.x4 
# nds                   : https://nds.iaea.org/EXFOR/22985
#
# Charge(No Dim.)    Mass(No Dim.)  Isomer(No Dim.)    Yield(%/fiss)   dYield(%/fiss)
             36.0             93.0              nan      2.27000E-03      1.36200E-05
             37.0             93.0              nan      1.30100E-02      7.80600E-05
             38.0             93.0              nan      2.31000E-02      1.38600E-04
             37.0             94.0              nan      4.02000E-03      2.41200E-05
             38.0             94.0              nan      3.16800E-02      1.90080E-04
             39.0             94.0              nan      4.26000E-03      2.55600E-05
             37.0             95.0              nan      2.36000E-03      1.41600E-05
             38.0             95.0              nan      2.82000E-02      1.69200E-04
             39.0             95.0              nan      1.22100E-02      7.32600E-05
             38.0             96.0              nan      1.92700E-02      1.15620E-04
             39.0             96.0              1.0      1.67800E-02      1.00680E-04
             38.0             98.0              nan      3.31000E-03      1.98600E-05
             39.0             98.0              0.0      1.95600E-02      1.17360E-04
             39.0             98.0              1.0      4.77000E-03      2.86200E-05
             38.0             99.0              nan      4.00000E-04      2.40000E-06
             39.0             99.0              nan      4.26000E-03      2.55600E-05
             40.0             99.0              nan      4.41900E-02      2.65140E-04
             41.0             99.0              0.0      5.68000E-03      3.40800E-05
             41.0             99.0              1.0      1.42000E-03      8.52000E-06
             51.0            133.0              nan      1.23100E-02      7.38600E-05
             52.0            133.0              0.0      1.88100E-02      1.12860E-04
             52.0            133.0              1.0      2.89800E-02      1.73880E-04
             51.0            134.0              1.0      5.71000E-03      3.42600E-05
             52.0            134.0              nan      3.58100E-02      2.14860E-04
             53.0            134.0              0.0      1.49600E-02      8.97600E-05
             53.0            134.0              1.0      1.11600E-02      6.69600E-05
             52.0            136.0              nan      5.27000E-03      3.16200E-05
             53.0            136.0              0.0      8.07000E-03      4.84200E-05
             53.0            136.0              1.0      2.48300E-02      1.48980E-04
             53.0            137.0              nan      2.24400E-02      1.34640E-04
             54.0            137.0              nan      3.65300E-02      2.19180E-04
             53.0            138.0              nan      4.75000E-03      2.85000E-05
             54.0            138.0              nan      4.68700E-02      2.81220E-04
             55.0            138.0              0.0      5.64000E-03      3.38400E-05
             55.0            138.0              1.0      8.57000E-03      5.14200E-05
             53.0            139.0              nan      1.33000E-03      7.98000E-06
             54.0            139.0              nan      3.11500E-02      1.86900E-04
             55.0            139.0              nan      2.26300E-02      1.35780E-04
             53.0            140.0              nan      6.80000E-04      4.08000E-06
             54.0            140.0              nan      1.51200E-02      9.07200E-05
             55.0            140.0              nan      2.93200E-02      1.75920E-04
             55.0            141.0              nan      3.13500E-02      1.88100E-04
             56.0            141.0              nan      1.58300E-02      9.49800E-05
             55.0            142.0              nan      9.53000E-03      5.71800E-05
             56.0            142.0              nan      3.58200E-02      2.14920E-04
             57.0            142.0              nan      4.06000E-03      2.43600E-05
             56.0            143.0              nan      2.85100E-02      1.71060E-04
             57.0            143.0              nan      1.04500E-02      6.27000E-05
             56.0            144.0              nan      2.67900E-02      1.60740E-04
             57.0            144.0              nan      1.22800E-02      7.36800E-05
             56.0            145.0              nan      8.24000E-03      4.94400E-05
             57.0            145.0              nan      1.79600E-02      1.07760E-04
             58.0            145.0              nan      4.30000E-03      2.58000E-05
             56.0            146.0              nan      5.11000E-03      3.06600E-05
             57.0            146.0              0.0      2.93000E-03      1.75800E-05
             57.0            146.0              1.0      7.42000E-03      4.45200E-05
             58.0            146.0              nan      7.93000E-03      4.75800E-05
             57.0            147.0              nan      6.55000E-03      3.93000E-05
             58.0            147.0              nan      1.61900E-02      9.71400E-05
             57.0            148.0              nan      1.91000E-03      1.14600E-05
             58.0            148.0              nan      9.20000E-03      5.52000E-05
             59.0            151.0              nan      4.19000E-03      2.51400E-05
             60.0            151.0              nan      2.89000E-03      1.73400E-05
             59.0            152.0              nan      2.80000E-04      1.68000E-06
             60.0            152.0              nan      5.34000E-03      3.20400E-05
