# entry-subent-pointer  : 22856--03-8-0 
# EXFOR reaction        : ['92-U-0', ['N,X'], '1-H-2,,DE'] 
# incident energy       : 6.27e+01 MeV 
# target                : U-0 
# product               : H-2 
# level energy          : 7.00e+00 MeV 
# MF-MT number          : 5 - residual 
# first author          : E.Raeymackers 
# institute             : (2BLGLVN): Catholic University of Louvain, Louvain-la-Neuve 
# reference             : (J,PR/C,68,024604,2003) 
# year                  : 2003 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/228/22856.x4 
# nds                   : https://nds.iaea.org/EXFOR/22856
#
#          E(MeV)          dE(MeV)      data(MB/MeV)   ddata(MB/MeV)
      7.00000E+00      0.00000E+00      4.30000E-10      2.20000E-10
      9.00000E+00      0.00000E+00      4.90000E-10      2.00000E-10
      1.10000E+01      0.00000E+00      9.70000E-10      2.10000E-10
      1.30000E+01      0.00000E+00      1.51000E-09      2.50000E-10
      1.50000E+01      0.00000E+00      1.77000E-09      2.40000E-10
      1.70000E+01      0.00000E+00      2.12000E-09      2.60000E-10
      1.90000E+01      0.00000E+00      2.35000E-09      2.40000E-10
      2.10000E+01      0.00000E+00      2.55000E-09      2.60000E-10
      2.30000E+01      0.00000E+00      2.48000E-09      2.80000E-10
      2.50000E+01      0.00000E+00      2.53000E-09      2.50000E-10
      2.70000E+01      0.00000E+00      2.14000E-09      2.50000E-10
      2.90000E+01      0.00000E+00      2.19000E-09      2.20000E-10
      3.10000E+01      0.00000E+00      2.09000E-09      2.20000E-10
      3.30000E+01      0.00000E+00      2.06000E-09      2.10000E-10
      3.50000E+01      0.00000E+00      1.92000E-09      2.00000E-10
      3.70000E+01      0.00000E+00      1.80000E-09      2.00000E-10
      3.90000E+01      0.00000E+00      1.83000E-09      2.10000E-10
      4.10000E+01      0.00000E+00      1.66000E-09      1.90000E-10
      4.30000E+01      0.00000E+00      1.61000E-09      1.90000E-10
      4.50000E+01      0.00000E+00      1.65000E-09      1.90000E-10
      4.70000E+01      0.00000E+00      1.46000E-09      1.80000E-10
      4.90000E+01      0.00000E+00      1.45000E-09      1.70000E-10
      5.10000E+01      0.00000E+00      1.28000E-09      1.60000E-10
      5.30000E+01      0.00000E+00      1.40000E-09      1.50000E-10
      5.50000E+01      0.00000E+00      1.60000E-09      1.50000E-10
      5.70000E+01      0.00000E+00      2.07000E-09      1.40000E-10
      5.90000E+01      0.00000E+00      8.30000E-10      7.00000E-11
