# entry-subent-pointer  : 40145--00-2-0 
# EXFOR reaction        : ['98-CF-249', ['N,F'], 'ELEM/MASS,CUM,FY,,MXW'] 
# incident energy       : 2.53e-08 MeV 
# target                : Cf-249 
# product               : - 
# level energy          : - 
# MF-MT number          : 8 - 459 
# first author          : B.V.Kurchatov 
# institute             : (4RUSKUR): National Issl.Tsentr "Kurchatovskii Institut", Moskva 
# reference             : (J,YF,14,(5),943,1971) 
# year                  : 1971 
# facility              : (REAC): Reactor 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/401/40145.x4 
# nds                   : https://nds.iaea.org/EXFOR/40145
#
# Charge(No Dim.)    Mass(No Dim.)  Isomer(No Dim.)    Yield(%/fiss)   dYield(%/fiss)
             35.0             82.0              0.0      1.50000E-05      1.20000E-06
             35.0             83.0              nan      1.30000E-03      3.00000E-05
             38.0             89.0              nan      3.20000E-03      1.30000E-04
             39.0             91.0              0.0      8.05000E-03              NAN
             39.0             92.0              nan      1.02000E-02              NAN
             39.0             93.0              0.0      1.18000E-02              NAN
             40.0             95.0              nan      1.30000E-02      2.00000E-04
             40.0             97.0              nan      1.88000E-02      5.00000E-04
             42.0             99.0              nan      3.01000E-02      3.00000E-03
             44.0            103.0              0.0      5.53000E-02      2.70000E-03
             44.0            106.0              nan      5.64000E-02      4.00000E-03
             47.0            111.0              0.0      5.48000E-02      1.60000E-03
             48.0            115.0              0.0      2.68000E-02      1.30000E-03
             48.0            115.0              1.0      2.70000E-03      3.00000E-05
             48.0            115.0              nan      2.95000E-02      1.50000E-03
             48.0            117.0              0.0      1.88000E-02      1.60000E-03
             50.0            121.0              0.0      2.04000E-03      4.00000E-05
             50.0            125.0              0.0      1.07000E-03      1.10000E-04
             51.0            127.0              nan      1.07000E-02      5.00000E-04
             51.0            129.0              0.0      1.23000E-02      5.00000E-04
             53.0            131.0              nan      2.20000E-02      1.60000E-03
             53.0            133.0              0.0      4.77000E-02      2.70000E-03
             55.0            136.0              0.0      4.20000E-03      1.60000E-04
             55.0            137.0              nan      5.57000E-02      2.10000E-03
             56.0            139.0              nan      5.68000E-02      1.60000E-03
             56.0            140.0              nan      5.36000E-02              NAN
             58.0            141.0              nan      5.15000E-02      1.60000E-03
             58.0            143.0              nan      5.25000E-02      2.70000E-03
             58.0            144.0              nan      4.18000E-02      2.70000E-03
             60.0            147.0              nan      3.27000E-02      1.60000E-03
             61.0            149.0              nan      2.36000E-02      1.60000E-03
             61.0            151.0              nan      1.88000E-02              NAN
             62.0            153.0              nan      1.26000E-02      1.00000E-04
             63.0            156.0              nan      6.40000E-03      5.00000E-04
             63.0            157.0              nan      5.20000E-03              NAN
             64.0            159.0              nan      3.40000E-03              NAN
             65.0            161.0              nan      2.10000E-03              NAN
