# entry-subent-pointer  : 41729--00-2-0 
# EXFOR reaction        : ['98-CF-249', ['N,F'], 'ELEM/MASS,CUM,FY'] 
# incident energy       : 2.53e-08 MeV 
# target                : Cf-249 
# product               : - 
# level energy          : - 
# MF-MT number          : 8 - 459 
# first author          : A.N.Gudkov 
# institute             : (4RUSMIF): National Research Nuclear University MEPhI, Moscow 
# reference             : (J,AE,50,355,1981) 
# year                  : 1981 
# facility              : (REAC): Reactor 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/417/41729.x4 
# nds                   : https://nds.iaea.org/EXFOR/41729
#
# Charge(No Dim.)    Mass(No Dim.)  Isomer(No Dim.)    Yield(%/fiss)   dYield(%/fiss)
             37.0             89.0              nan      7.20000E-03      5.00000E-04
             38.0             91.0              nan      6.80000E-03      6.00000E-04
             38.0             92.0              nan      7.20000E-03      6.00000E-04
             39.0             94.0              nan      8.70000E-03      8.00000E-04
             40.0             97.0              nan      2.62000E-02      3.40000E-03
             42.0             99.0              nan      2.63000E-02      2.10000E-03
             42.0            101.0              nan      2.72000E-02      2.00000E-03
             43.0             99.0              1.0      2.36000E-02      2.00000E-03
             43.0            101.0              nan      3.32000E-02      4.00000E-03
             43.0            104.0              nan      4.52000E-02      3.30000E-03
             43.0            105.0              nan      4.00000E-02      6.10000E-03
             44.0            103.0              nan      4.73000E-02      3.40000E-03
             44.0            105.0              nan      5.56000E-02      4.20000E-03
             45.0            105.0              nan      6.08000E-02      5.40000E-03
             46.0            112.0              nan      5.42000E-02      4.10000E-03
             47.0            115.0              nan      1.26000E-02      3.40000E-03
             48.0            117.0              1.0      1.35000E-02      1.10000E-03
             50.0            128.0              nan      4.70000E-03      6.00000E-04
             51.0            122.0              nan      4.20000E-03      3.00000E-04
             51.0            127.0              nan      5.00000E-03      9.00000E-04
             51.0            128.0              1.0      1.68000E-02      2.60000E-03
             51.0            129.0              nan      1.17000E-02      1.20000E-03
             51.0            130.0              1.0      1.00000E-02      7.00000E-04
             51.0            131.0              nan      1.16000E-02      1.00000E-03
             52.0            131.0              nan      1.53000E-02      1.60000E-03
             52.0            131.0              1.0      7.50000E-03      7.00000E-04
             52.0            132.0              nan      2.23000E-02      1.90000E-03
             52.0            133.0              nan      2.28000E-02      4.50000E-03
             52.0            133.0              1.0      2.97000E-02      2.10000E-03
             52.0            134.0              nan      2.59000E-02      2.20000E-03
             53.0            131.0              nan      3.17000E-02      2.40000E-03
             53.0            133.0              nan      5.54000E-02      4.90000E-03
             53.0            134.0              nan      5.07000E-02      3.80000E-03
             53.0            135.0              nan      3.92000E-02      3.50000E-03
             54.0            135.0              nan      5.57000E-02      4.40000E-03
             54.0            135.0              1.0      1.71000E-02      2.00000E-03
             54.0            138.0              nan      2.95000E-02      3.30000E-03
             55.0            138.0              nan      4.80000E-02      4.20000E-03
             56.0            139.0              nan      6.14000E-02      4.90000E-03
             56.0            140.0              nan      4.22000E-02      3.20000E-03
             56.0            141.0              nan      4.30000E-02      5.80000E-03
             56.0            142.0              nan      1.53000E-02      4.60000E-03
             57.0            140.0              nan      6.30000E-02      4.80000E-03
             57.0            142.0              nan      4.33000E-02      7.70000E-03
             58.0            143.0              nan      4.04000E-02      4.70000E-03
             58.0            146.0              nan      1.57000E-02      2.60000E-03
             60.0            148.0              nan      2.78000E-02      2.00000E-03
             60.0            149.0              nan      1.92000E-02      3.30000E-03
             60.0            151.0              nan      8.40000E-03      8.00000E-04
             61.0            150.0              nan      7.50000E-03      1.60000E-03
             61.0            151.0              nan      1.05000E-02      1.10000E-03
             63.0            146.0              nan      6.30000E-03      1.90000E-03
