# entry-subent-pointer  : 22273--01-7-0 
# EXFOR reaction        : ['94-PU-240', ['0,F'], 'MASS,PRE,FY'] 
# incident energy       : 0.00e+00 MeV 
# target                : Pu-240 
# product               : 123.0 <= mass <= 159.0 
# level energy          : - 
# MF-MT number          : 8 - 460 
# first author          : P.Schillebeeckx 
# institute             : (2BLGBLG): Belgium 
# reference             : (J,NP/A,545,623,1992) 
# year                  : 1992 
# facility              : (REAC): Reactor 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/222/22273.x4 
# nds                   : https://nds.iaea.org/EXFOR/22273
#
# Charge(No Dim.)    Mass(No Dim.)  Isomer(No Dim.)    Yield(%/fiss)   dYield(%/fiss)
              nan            123.0              nan      3.44000E-04              NAN
              nan            124.0              nan      5.44000E-04              NAN
              nan            125.0              nan      1.40800E-03              NAN
              nan            126.0              nan      2.17200E-03              NAN
              nan            127.0              nan      3.93300E-03              NAN
              nan            128.0              nan      8.64800E-03              NAN
              nan            129.0              nan      1.27000E-02              NAN
              nan            130.0              nan      2.28620E-02              NAN
              nan            131.0              nan      3.08650E-02              NAN
              nan            132.0              nan      4.16900E-02              NAN
              nan            133.0              nan      6.02530E-02              NAN
              nan            134.0              nan      6.95510E-02              NAN
              nan            135.0              nan      7.27390E-02              NAN
              nan            136.0              nan      6.96850E-02              NAN
              nan            137.0              nan      7.05490E-02              NAN
              nan            138.0              nan      6.38420E-02              NAN
              nan            139.0              nan      6.24820E-02              NAN
              nan            140.0              nan      5.79000E-02              NAN
              nan            141.0              nan      5.22560E-02              NAN
              nan            142.0              nan      4.94010E-02              NAN
              nan            143.0              nan      4.75090E-02              NAN
              nan            144.0              nan      4.26950E-02              NAN
              nan            145.0              nan      3.67850E-02              NAN
              nan            146.0              nan      2.89820E-02              NAN
              nan            147.0              nan      2.73560E-02              NAN
              nan            148.0              nan      1.82580E-02              NAN
              nan            149.0              nan      1.34110E-02              NAN
              nan            150.0              nan      1.03240E-02              NAN
              nan            151.0              nan      6.73800E-03              NAN
              nan            152.0              nan      5.74300E-03              NAN
              nan            153.0              nan      5.64400E-03              NAN
              nan            154.0              nan      3.28700E-03              NAN
              nan            155.0              nan      1.95900E-03              NAN
              nan            156.0              nan      2.49100E-03              NAN
              nan            157.0              nan      1.42900E-03              NAN
              nan            158.0              nan      1.09800E-03              NAN
              nan            159.0              nan      9.66000E-04              NAN
