# entry-subent-pointer  : 22773-014-2 
# EXFOR reaction        : ['3-LI-7', ['N,X'], '0-NN-1,,DE'] 
# incident energy       : 1.4100e+01 MeV 
# target                : Li-7 
# product               : Nn-1 
# level energy          : 1.5600e+01 MeV 
# MF-MT number          : 5 - None 
# first author          : A.Takahashi 
# institute             : (2JPNOSA): Osaka University , Osaka 
# reference             : (R,OKTAV-A-92-01,(Li-6),1992) 
# year                  : 1992 
# facility              : (CCW): Cockcroft-Walton accelerator 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/227/22773.x4 
# nds                   : https://nds.iaea.org/EXFOR/22773
#
#          E(MeV)          dE(MeV)      data(MB/MeV)   ddata(MB/MeV)
      1.56000E+01      0.00000E+00      0.00000E+00      0.00000E+00
      1.54000E+01      0.00000E+00      1.69000E-08      3.46000E-10
      1.52000E+01      0.00000E+00      3.84000E-08      7.28000E-10
      1.50000E+01      0.00000E+00      8.05000E-08      1.41000E-09
      1.48000E+01      0.00000E+00      1.81000E-07      2.07000E-09
      1.46000E+01      0.00000E+00      3.75000E-07      2.91000E-09
      1.44000E+01      0.00000E+00      6.05000E-07      3.79000E-09
      1.42000E+01      0.00000E+00      7.44000E-07      4.25000E-09
      1.40000E+01      0.00000E+00      7.94000E-07      4.77000E-09
      1.38000E+01      0.00000E+00      7.23000E-07      5.12000E-09
      1.36000E+01      0.00000E+00      5.36000E-07      4.84000E-09
      1.34000E+01      0.00000E+00      3.43000E-07      3.26000E-09
      1.32000E+01      0.00000E+00      2.47000E-07      2.51000E-09
      1.30000E+01      0.00000E+00      2.02000E-07      2.63000E-09
      1.28000E+01      0.00000E+00      1.77000E-07      2.53000E-09
      1.26000E+01      0.00000E+00      1.54000E-07      2.50000E-09
      1.24000E+01      0.00000E+00      1.26000E-07      2.53000E-09
      1.22000E+01      0.00000E+00      9.85000E-08      2.40000E-09
      1.20000E+01      0.00000E+00      8.55000E-08      2.31000E-09
      1.18000E+01      0.00000E+00      7.78000E-08      2.26000E-09
