# entry-subent-pointer  : O0472-007-0 
# EXFOR reaction        : ['30-ZN-68', ['P,INL'], '30-ZN-68,PAR,DA'] 
# incident energy       : 4.9080e+01 MeV 
# target                : Zn-68 
# product               : Zn-68 
# level energy          : 2.3700e+00 MeV 
# MF-MT number          : 4 - 604 
# first author          : M.Calderbank 
# institute             : (2UK KCL): King's College London, London 
# reference             : (J,NP/A,105,601,1967) 
# year                  : 1967 
# facility              : (LINAC): Linear accelerator 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/O04/O0472.x4 
# nds                   : https://nds.iaea.org/EXFOR/O0472
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      1.60000E+01      5.70000E-01      1.26000E-03      1.26000E-04
      2.00000E+01      5.70000E-01      1.04000E-03      1.04000E-04
      2.40000E+01      5.70000E-01      7.20000E-04      1.08000E-04
      2.80000E+01      5.70000E-01      4.30000E-04      6.45000E-05
      3.20000E+01      5.70000E-01      3.10000E-04      4.96000E-05
      3.60000E+01      5.70000E-01      2.40000E-04      3.60000E-05
      4.00000E+01      5.70000E-01      2.60000E-04      3.90000E-05
      4.40000E+01      5.70000E-01      2.60000E-04      3.90000E-05
      4.80000E+01      5.70000E-01      2.70000E-04      4.05000E-05
      5.20000E+01      5.70000E-01      2.50000E-04      3.75000E-05
      5.60000E+01      5.70000E-01      8.90000E-06      1.33500E-06
      6.40000E+01      5.70000E-01      7.50000E-05      1.12500E-05
      6.80000E+01      5.70000E-01      8.70000E-05      1.30500E-05
      7.60000E+01      5.70000E-01      5.90000E-05      8.85000E-06
      8.00000E+01      5.70000E-01      3.70000E-05      5.55000E-06
      8.40000E+01      5.70000E-01      1.60000E-05      2.40000E-06
      8.80000E+01      5.70000E-01      1.80000E-05      2.70000E-06
      9.20000E+01      5.70000E-01      1.70000E-05      2.55000E-06
