# entry-subent-pointer  : 40630-012-0 
# EXFOR reaction        : ['92-U-238', ['N,INL'], '92-U-238,,DE,,,DERIV'] 
# incident energy       : 8.94e+00 MeV 
# target                : U-238 
# product               : U-238 
# level energy          : 6.99e-01 MeV 
# MF-MT number          : 5 - 4 
# first author          : N.V.Kornilov 
# institute             : (4RUSFEI): Fiziko-Energeticheskii Institute , Obninsk 
# reference             : (C,80KIEV,2,44,198009) 
# year                  : 1980 
# facility              : (VDG): Van de Graaff 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/406/40630.x4 
# nds                   : https://nds.iaea.org/EXFOR/40630
#
#          E(MeV)          dE(MeV)      data(MB/MeV)   ddata(MB/MeV)
      6.98930E-01      1.30200E-02      1.80090E-06      2.10850E-07
      7.68060E-01      1.30200E-02      1.65590E-06      0.00000E+00
      8.61260E-01      1.30200E-02      1.64000E-06      0.00000E+00
      9.57310E-01      1.30200E-02      1.49080E-06      0.00000E+00
      1.06500E+00      1.30200E-02      1.42370E-06      0.00000E+00
      1.13290E+00      1.30200E-02      1.35810E-06      0.00000E+00
      1.24470E+00      1.30200E-02      1.14740E-06      0.00000E+00
      1.35230E+00      1.30200E-02      1.09580E-06      0.00000E+00
      1.44800E+00      1.30200E-02      1.00830E-06      0.00000E+00
      1.50390E+00      1.30200E-02      9.26790E-07      0.00000E+00
      1.54610E+00      1.30200E-02      8.62040E-07      0.00000E+00
      1.65330E+00      1.30200E-02      8.33420E-07      0.00000E+00
      1.75060E+00      1.30200E-02      7.30200E-07      0.00000E+00
      1.83670E+00      1.30200E-02      6.01500E-07      6.19860E-08
      1.92480E+00      1.30200E-02      4.66020E-07      0.00000E+00
      2.06220E+00      1.30200E-02      4.03780E-07      4.71050E-08
      2.14300E+00      1.30200E-02      3.90080E-07      0.00000E+00
      2.22330E+00      1.30200E-02      3.81500E-07      0.00000E+00
      2.34510E+00      1.30200E-02      3.55650E-07      0.00000E+00
      2.43950E+00      1.30200E-02      3.39530E-07      0.00000E+00
      2.53560E+00      1.30200E-02      3.08620E-07      3.60040E-08
      2.63120E+00      1.30200E-02      2.83990E-07      0.00000E+00
      2.72360E+00      1.30200E-02      2.88250E-07      0.00000E+00
      2.83250E+00      1.30200E-02      2.65350E-07      0.00000E+00
      2.94140E+00      1.30200E-02      2.44260E-07      0.00000E+00
      3.03420E+00      1.30200E-02      2.44910E-07      3.19440E-08
      3.11490E+00      1.30200E-02      2.36600E-07      0.00000E+00
      3.20890E+00      1.30200E-02      2.28660E-07      0.00000E+00
      3.34230E+00      1.30200E-02      2.23960E-07      0.00000E+00
      3.42670E+00      1.30200E-02      1.93760E-07      0.00000E+00
      3.53360E+00      1.30200E-02      1.89640E-07      0.00000E+00
      3.61350E+00      1.30200E-02      1.87750E-07      0.00000E+00
      3.73570E+00      1.30200E-02      1.72900E-07      0.00000E+00
      3.82970E+00      1.30200E-02      1.67100E-07      0.00000E+00
      3.92490E+00      1.30200E-02      1.55660E-07      0.00000E+00
      4.01530E+00      1.30200E-02      1.67980E-07      1.49840E-08
      4.11130E+00      1.30200E-02      1.52690E-07      0.00000E+00
      4.22190E+00      1.30200E-02      1.33830E-07      0.00000E+00
      4.33120E+00      1.30200E-02      1.21690E-07      0.00000E+00
      4.44970E+00      1.30200E-02      1.25140E-07      0.00000E+00
      4.51800E+00      1.30200E-02      1.17920E-07      1.54310E-08
      4.62520E+00      1.30200E-02      1.14010E-07      0.00000E+00
      4.71600E+00      1.30200E-02      1.21540E-07      0.00000E+00
      4.82120E+00      1.30200E-02      1.24930E-07      0.00000E+00
      4.91600E+00      1.30200E-02      1.17810E-07      0.00000E+00
      5.02130E+00      1.30200E-02      1.21100E-07      1.08020E-08
      5.20770E+00      1.30200E-02      1.18790E-07      0.00000E+00
      5.40610E+00      1.30200E-02      1.20940E-07      0.00000E+00
      5.52700E+00      1.30200E-02      1.15550E-07      1.19080E-08
      5.66120E+00      1.30200E-02      1.10430E-07      0.00000E+00
      5.83230E+00      1.30200E-02      1.15140E-07      0.00000E+00
      5.93870E+00      1.30200E-02      1.14080E-07      0.00000E+00
      6.02740E+00      1.30200E-02      1.29300E-07      1.16400E-08
      6.15000E+00      1.30200E-02      1.17620E-07      0.00000E+00
      6.24440E+00      1.30200E-02      1.12280E-07      0.00000E+00
      6.36290E+00      1.30200E-02      1.15460E-07      0.00000E+00
      6.45280E+00      1.30200E-02      1.26140E-07      0.00000E+00
      6.58620E+00      1.30200E-02      1.23550E-07      0.00000E+00
      6.70470E+00      1.30200E-02      1.27050E-07      0.00000E+00
      6.83810E+00      1.30200E-02      1.24440E-07      0.00000E+00
      6.92960E+00      1.30200E-02      1.29450E-07      0.00000E+00
