# entry-subent-pointer  : 11420-004-0 
# EXFOR reaction        : (49-IN-115(N,G)49-IN-116-M1+M2,,SIG) 
# incident energy       : 9.7000e-01 MeV - 1.9390e+01 MeV 
# target                : In-115 
# product               : In-116-M1+M2 
# level energy          : - 
# MF-MT number          : 3 - 102 
# first author          : Menlove 
# institute             : (1USALOK): Lockheed Aircraft Corp., Sunnyvale, CA 
# reference             : (J,PR,163,1299,67) 
# year                  : 1967 
# facility              : (VDG): Van de Graaff 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/114/11420.x4 
# nds                   : https://nds.iaea.org/EXFOR/11420
#
#       E_in(MeV)         dE_in(MeV)        XS(B)             dXS(B)
        9.7000E-01        1.0000E-01        2.0500E-01        1.8000E-02
        1.5600E+00        1.2000E-01        1.5700E-01        1.4000E-02
        2.1500E+00        1.3000E-01        1.2000E-01        1.0000E-02
        3.2700E+00        5.2000E-01        4.0300E-02        3.7000E-03
        3.5700E+00        2.9000E-01        3.1100E-02        2.9000E-03
        4.0000E+00        2.4000E-01        2.1100E-02        2.1000E-03
        4.5800E+00        2.3000E-01        1.4700E-02        1.5000E-03
        5.3900E+00        2.5000E-01        9.8900E-03        1.0700E-03
        6.1300E+00        2.8000E-01        7.2800E-03        9.0000E-04
        8.0600E+00        1.4000E-01        5.8100E-03        9.8000E-04
        1.3280E+01        6.1000E-01        6.2500E-03        1.0800E-03
        1.4960E+01        8.7000E-01        5.9700E-03        8.1000E-04
        1.5820E+01        4.5000E-01        6.2000E-03        8.2000E-04
        1.6520E+01        3.5000E-01        6.4100E-03        8.9000E-04
        1.7350E+01        3.2000E-01        5.8200E-03        8.3000E-04
        1.8440E+01        3.3000E-01        6.6100E-03        1.1800E-03
        1.9390E+01        3.5000E-01        6.8600E-03        1.0300E-03
