# entry-subent-pointer  : 10901-005-0 
# EXFOR reaction        : ['98-CF-250', ['0,F'], ',PR/NUM,NU'] 
# incident energy       : 0.00e+00 MeV 
# target                : Cf-250 
# product               : - 
# level energy          : - 
# MF-MT number          : 1 - Miscellaneous 
# first author          : D.C.Hoffman 
# institute             : (1USALAS): Los Alamos National Laboratory, NM 
# reference             : (J,PR/C,21,637,1980) 
# year                  : 1980 
# facility              : None 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/109/10901.x4 
# nds                   : https://nds.iaea.org/EXFOR/10901
#
#     E_in(MeV)        dE_in(MeV)       Multiplicity            dMultiplicity
      0.00000E+00      0.00000E+00      3.00000E-03      0.00000E+00
      0.00000E+00      0.00000E+00      3.80000E-02      0.00000E+00
      0.00000E+00      0.00000E+00      1.70000E-01      0.00000E+00
      0.00000E+00      0.00000E+00      2.96000E-01      0.00000E+00
      0.00000E+00      0.00000E+00      2.98000E-01      0.00000E+00
      0.00000E+00      0.00000E+00      1.43000E-01      0.00000E+00
      0.00000E+00      0.00000E+00      4.40000E-02      0.00000E+00
      0.00000E+00      0.00000E+00      4.00000E-03      0.00000E+00
      0.00000E+00      0.00000E+00      3.00000E-03      0.00000E+00
      0.00000E+00      0.00000E+00      1.00000E-03      0.00000E+00
