# entry-subent-pointer  : 21252--00-6-0 
# EXFOR reaction        : ['92-U-235', ['N,F'], ',PR,NU'] 
# incident energy       : 4.00e-02 MeV - 7.96e+00 MeV 
# target                : U-235 
# product               : - 
# level energy          : - 
# MF-MT number          : 1 - 456 
# first author          : P.Fieldhouse 
# institute             : (2UK ALD): Atomic Weapons Establishment (AWE), Aldermaston 
# reference             : (J,JNE/AB,20,549,196607) 
# year                  : 1966 
# facility              : (VDG): Van de Graaff 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/212/21252.x4 
# nds                   : https://nds.iaea.org/EXFOR/21252
#
#     E_in(MeV)        dE_in(MeV)       Multiplicity            dMultiplicity
      4.00000E-02      0.00000E+00      2.42000E+00      2.10000E-02
      1.40000E-01      0.00000E+00      2.42300E+00      4.50000E-02
      2.30000E-01      0.00000E+00      2.49000E+00      2.70000E-02
      3.30000E-01      0.00000E+00      2.47800E+00      2.60000E-02
      4.30000E-01      0.00000E+00      2.47500E+00      2.50000E-02
      7.00000E-01      0.00000E+00      2.45700E+00      2.20000E-02
      8.40000E-01      0.00000E+00      2.52900E+00      2.60000E-02
      9.30000E-01      0.00000E+00      2.49900E+00      2.60000E-02
      1.17000E+00      0.00000E+00      2.55700E+00      2.70000E-02
      1.47000E+00      0.00000E+00      2.58300E+00      2.60000E-02
      1.94000E+00      0.00000E+00      2.65600E+00      2.70000E-02
      2.44000E+00      0.00000E+00      2.68900E+00      2.80000E-02
      2.96000E+00      0.00000E+00      2.75100E+00      2.40000E-02
      3.87000E+00      0.00000E+00      2.93300E+00      2.90000E-02
      4.91000E+00      0.00000E+00      3.07400E+00      3.30000E-02
      5.94000E+00      0.00000E+00      3.27300E+00      3.30000E-02
      6.96000E+00      0.00000E+00      3.49000E+00      3.50000E-02
      7.96000E+00      0.00000E+00      3.66600E+00      4.40000E-02
