# entry-subent-pointer  : 40493--00-2-0 
# EXFOR reaction        : ['92-U-235', ['N,F'], ',PR,NU'] 
# incident energy       : 1.98e-01 MeV - 9.85e-01 MeV 
# target                : U-235 
# product               : - 
# level energy          : - 
# MF-MT number          : 1 - 456 
# first author          : M.V.Savin 
# institute             : (4RUSKUR): National Issl.Tsentr "Kurchatovskii Institut", Moskva 
# reference             : (R,YFI-27,4,1979) 
# year                  : 1979 
# facility              : (LINAC): Linear accelerator 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/404/40493.x4 
# nds                   : https://nds.iaea.org/EXFOR/40493
#
#     E_in(MeV)        dE_in(MeV)       Multiplicity            dMultiplicity
      1.98000E-01      0.00000E+00      2.46900E+00      2.70000E-02
      2.12000E-01      0.00000E+00      2.43500E+00      2.60000E-02
      2.35000E-01      0.00000E+00      2.42200E+00      2.60000E-02
      2.62000E-01      0.00000E+00      2.39200E+00      2.60000E-02
      2.82000E-01      0.00000E+00      2.46800E+00      2.70000E-02
      3.05000E-01      0.00000E+00      2.47500E+00      2.70000E-02
      3.32000E-01      0.00000E+00      2.40400E+00      2.60000E-02
      3.63000E-01      0.00000E+00      2.48600E+00      2.70000E-02
      3.85000E-01      0.00000E+00      2.47100E+00      2.70000E-02
      3.99000E-01      0.00000E+00      2.46800E+00      2.70000E-02
      4.14000E-01      0.00000E+00      2.49400E+00      2.70000E-02
      4.30000E-01      0.00000E+00      2.52000E+00      2.70000E-02
      4.47000E-01      0.00000E+00      2.44200E+00      2.60000E-02
      4.65000E-01      0.00000E+00      2.41200E+00      2.60000E-02
      4.84000E-01      0.00000E+00      2.45400E+00      2.60000E-02
      5.04000E-01      0.00000E+00      2.41800E+00      2.60000E-02
      5.25000E-01      0.00000E+00      2.49200E+00      2.70000E-02
      5.57000E-01      0.00000E+00      2.51100E+00      3.00000E-02
      5.79000E-01      0.00000E+00      2.51300E+00      3.20000E-02
      6.06000E-01      0.00000E+00      2.49400E+00      3.10000E-02
      6.20000E-01      0.00000E+00      2.47500E+00      3.10000E-02
      6.34000E-01      0.00000E+00      2.49000E+00      3.10000E-02
      6.49000E-01      0.00000E+00      2.48600E+00      3.10000E-02
      6.73000E-01      0.00000E+00      2.47600E+00      3.10000E-02
      7.06000E-01      0.00000E+00      2.47600E+00      3.10000E-02
      7.33000E-01      0.00000E+00      2.46900E+00      3.10000E-02
      7.71000E-01      0.00000E+00      2.47700E+00      3.10000E-02
      7.91000E-01      0.00000E+00      2.47400E+00      3.10000E-02
      8.23000E-01      0.00000E+00      2.50100E+00      3.10000E-02
      8.56000E-01      0.00000E+00      2.47700E+00      3.10000E-02
      8.80000E-01      0.00000E+00      2.47900E+00      3.10000E-02
      9.17000E-01      0.00000E+00      2.48400E+00      3.10000E-02
      9.57000E-01      0.00000E+00      2.52000E+00      3.20000E-02
      9.85000E-01      0.00000E+00      2.48400E+00      3.10000E-02
