# entry-subent-pointer  : 21599-005-0 
# EXFOR reaction        : ['28-NI-0', ['N,X'], '0-NN-1,EM,DE'] 
# incident energy       : 1.4100e+01 MeV 
# target                : Ni-0 
# product               : Nn-1 
# level energy          : 2.5000e-01 MeV 
# MF-MT number          : 5 - None 
# first author          : H.Vonach 
# institute             : (2AUSIRK): Institute fuer Isotopenforschung und Kernphysik, Vienna 
# reference             : ((S,INDC(USA)-84,(1),343,1980)=(S,BNL-NCS-51245,(1),343,1980)) 
# year                  : 1980 
# facility              : (CCW): Cockcroft-Walton accelerator 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/215/21599.x4 
# nds                   : https://nds.iaea.org/EXFOR/21599
#
#          E(MeV)          dE(MeV)      data(MB/MeV)   ddata(MB/MeV)
      2.50000E-01      0.00000E+00      3.19000E-07      1.60000E-08
      5.00000E-01      0.00000E+00      3.78000E-07      1.60000E-08
      7.50000E-01      0.00000E+00      3.81000E-07      1.60000E-08
      1.00000E+00      0.00000E+00      3.46000E-07      1.50000E-08
      1.25000E+00      0.00000E+00      2.97000E-07      1.30000E-08
      1.50000E+00      0.00000E+00      2.57000E-07      1.10000E-08
      1.75000E+00      0.00000E+00      2.24000E-07      9.00000E-09
      2.00000E+00      0.00000E+00      2.02000E-07      9.00000E-09
      2.25000E+00      0.00000E+00      1.68000E-07      8.00000E-09
      2.50000E+00      0.00000E+00      1.69000E-07      8.00000E-09
      2.75000E+00      0.00000E+00      1.40000E-07      7.00000E-09
      3.00000E+00      0.00000E+00      1.20000E-07      6.00000E-09
      3.25000E+00      0.00000E+00      1.19000E-07      6.00000E-09
      3.50000E+00      0.00000E+00      1.10000E-07      6.00000E-09
      3.75000E+00      0.00000E+00      1.00000E-07      5.00000E-09
      4.00000E+00      0.00000E+00      8.90000E-08      4.00000E-09
      4.50000E+00      0.00000E+00      8.00000E-08      4.00000E-09
      5.00000E+00      0.00000E+00      6.30000E-08      4.00000E-09
      5.50000E+00      0.00000E+00      5.20000E-08      3.00000E-09
