# entry-subent-pointer  : 30397-014-0 
# EXFOR reaction        : ['28-NI-0', ['N,X'], '0-NN-1,EM,DE'] 
# incident energy       : 1.46e+01 MeV 
# target                : Ni-0 
# product               : Nn-1 
# level energy          : 2.00e+00 MeV 
# MF-MT number          : 5 - residual 
# first author          : D.Hermsdorf 
# institute             : (2GERDRE): Technische Universitaet Dresden, Dresden and Pirna 
# reference             : (W,HERMSDORF,198211) 
# year                  : 1982 
# facility              : (CCW): Cockcroft-Walton accelerator 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/303/30397.x4 
# nds                   : https://nds.iaea.org/EXFOR/30397
#
#          E(MeV)          dE(MeV)      data(MB/MeV)   ddata(MB/MeV)
      2.00000E+00      0.00000E+00      1.86400E-07      1.86000E-08
      2.25000E+00      0.00000E+00      1.59600E-07      1.60000E-08
      2.50000E+00      0.00000E+00      1.51800E-07      1.52000E-08
      2.75000E+00      0.00000E+00      1.40600E-07      1.40000E-08
      3.00000E+00      0.00000E+00      1.21300E-07      1.21000E-08
      3.25000E+00      0.00000E+00      1.02100E-07      1.02000E-08
      3.50000E+00      0.00000E+00      9.31000E-08      9.30000E-09
      3.75000E+00      0.00000E+00      8.82000E-08      8.80000E-09
      4.00000E+00      0.00000E+00      8.19000E-08      8.20000E-09
      4.25000E+00      0.00000E+00      7.09000E-08      7.10000E-09
      4.50000E+00      0.00000E+00      6.26000E-08      6.30000E-09
      4.75000E+00      0.00000E+00      5.76000E-08      5.80000E-09
      5.00000E+00      0.00000E+00      5.28000E-08      5.30000E-09
      5.25000E+00      0.00000E+00      4.92000E-08      4.90000E-09
      5.50000E+00      0.00000E+00      4.53000E-08      4.50000E-09
      5.75000E+00      0.00000E+00      4.10000E-08      4.10000E-09
      6.00000E+00      0.00000E+00      3.71000E-08      3.70000E-09
      6.25000E+00      0.00000E+00      3.51000E-08      3.50000E-09
      6.50000E+00      0.00000E+00      3.31000E-08      3.30000E-09
      6.75000E+00      0.00000E+00      3.07000E-08      3.10000E-09
      7.00000E+00      0.00000E+00      2.89000E-08      2.90000E-09
      7.25000E+00      0.00000E+00      2.77000E-08      2.80000E-09
      7.50000E+00      0.00000E+00      2.65000E-08      2.70000E-09
      7.75000E+00      0.00000E+00      2.54000E-08      2.50000E-09
      8.00000E+00      0.00000E+00      2.43000E-08      2.40000E-09
      8.25000E+00      0.00000E+00      2.30000E-08      2.30000E-09
      8.50000E+00      0.00000E+00      2.14000E-08      2.10000E-09
      8.75000E+00      0.00000E+00      2.00000E-08      2.00000E-09
      9.00000E+00      0.00000E+00      1.92000E-08      1.90000E-09
      9.25000E+00      0.00000E+00      1.90000E-08      1.90000E-09
      9.50000E+00      0.00000E+00      1.92000E-08      1.90000E-09
      9.75000E+00      0.00000E+00      1.94000E-08      1.90000E-09
      1.00000E+01      0.00000E+00      1.96000E-08      2.00000E-09
      1.02500E+01      0.00000E+00      1.95000E-08      2.00000E-09
      1.05000E+01      0.00000E+00      1.93000E-08      1.90000E-09
      1.07500E+01      0.00000E+00      1.90000E-08      1.90000E-09
      1.10000E+01      0.00000E+00      1.88000E-08      1.90000E-09
      1.12500E+01      0.00000E+00      1.89000E-08      1.90000E-09
      1.15000E+01      0.00000E+00      1.94000E-08      1.90000E-09
      1.17500E+01      0.00000E+00      2.02000E-08      2.00000E-09
      1.20000E+01      0.00000E+00      2.15000E-08      2.20000E-09
      1.22500E+01      0.00000E+00      2.29000E-08      2.30000E-09
      1.25000E+01      0.00000E+00      2.47000E-08      2.50000E-09
      1.27500E+01      0.00000E+00      2.58000E-08      2.60000E-09
      1.30000E+01      0.00000E+00      2.73000E-08      2.70000E-09
      1.32500E+01      0.00000E+00      2.77000E-08      2.80000E-09
      1.35000E+01      0.00000E+00      2.82000E-08      2.80000E-09
      1.37500E+01      0.00000E+00      2.78000E-08      2.80000E-09
