# entry-subent-pointer  : 12833--00-5-0 
# EXFOR reaction        : ['98-CF-252', ['0,F'], ',NUM,NU'] 
# incident energy       : 0.00e+00 MeV 
# target                : Cf-252 
# product               : - 
# level energy          : - 
# MF-MT number          : 1 - Miscellaneous 
# first author          : R.Gwin 
# institute             : (1USAORL): Oak Ridge National Laboratory, Oak Ridge, TN 
# reference             : (J,NSE,87,381,1984) 
# year                  : 1984 
# facility              : (LINAC): Linear accelerator 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/128/12833.x4 
# nds                   : https://nds.iaea.org/EXFOR/12833
#
#     E_in(MeV)        dE_in(MeV)       Multiplicity            dMultiplicity
      0.00000E+00      0.00000E+00      2.10000E-03      2.00000E-04
      0.00000E+00      0.00000E+00      2.49000E-02      8.00000E-04
      0.00000E+00      0.00000E+00      1.22500E-01      1.20000E-03
      0.00000E+00      0.00000E+00      2.72200E-01      1.10000E-03
      0.00000E+00      0.00000E+00      3.06700E-01      8.00000E-04
      0.00000E+00      0.00000E+00      1.87600E-01      1.00000E-03
      0.00000E+00      0.00000E+00      6.80000E-02      6.00000E-04
      0.00000E+00      0.00000E+00      1.41000E-02      2.00000E-04
      0.00000E+00      0.00000E+00      1.80000E-03      1.00000E-04
      0.00000E+00      0.00000E+00      1.00000E-04      2.00000E-05
