# entry-subent-pointer  : 30719--00-6-0 
# EXFOR reaction        : ['98-CF-252', ['0,F'], 'MASS,PR/FRG,NU'] 
# incident energy       : 0.00e+00 MeV 
# target                : Cf-252 
# product               : 83.0 <= mass <= 166.0 
# level energy          : - 
# MF-MT number          : 1 - Miscellaneous 
# first author          : Ding Shengyao 
# institute             : (3CPRAEP): China Institute of Atomic Energy, Beijing 
# reference             : (J,CNP,6,201,1984) 
# year                  : 1984 
# facility              : None 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/307/30719.x4 
# nds                   : https://nds.iaea.org/EXFOR/30719
#
# Charge(No Dim.)    Mass(No Dim.)  Isomer(No Dim.)    Yield(%/fiss)   dYield(%/fiss)
              nan             83.0              nan      1.15300E+00      6.20000E-02
              nan             85.0              nan      1.08900E+00      5.50000E-02
              nan             88.0              nan      1.27900E+00      4.90000E-02
              nan             90.0              nan      1.40700E+00      3.70000E-02
              nan             92.0              nan      1.34300E+00      4.90000E-02
              nan             94.0              nan      1.36000E+00              NAN
              nan             96.0              nan      1.33300E+00              NAN
              nan             98.0              nan      1.29400E+00              NAN
              nan            100.0              nan      1.34800E+00              NAN
              nan            102.0              nan      1.44500E+00              NAN
              nan            105.0              nan      1.60300E+00              NAN
              nan            106.0              nan      1.87900E+00              NAN
              nan            109.0              nan      2.11800E+00              NAN
              nan            110.0              nan      2.36300E+00              NAN
              nan            113.0              nan      2.62600E+00              NAN
              nan            114.0              nan      2.82200E+00              NAN
              nan            117.0              nan      3.07300E+00              NAN
              nan            119.0              nan      3.39200E+00              NAN
              nan            121.0              nan      3.69900E+00              NAN
              nan            122.0              nan      3.74700E+00              NAN
              nan            125.0              nan      3.40500E+00              NAN
              nan            127.0              nan      9.48000E-01      4.90000E-02
              nan            130.0              nan      5.57000E-01      4.90000E-02
              nan            132.0              nan      6.67000E-01              NAN
              nan            133.0              nan      9.80000E-01              NAN
              nan            136.0              nan      1.20000E+00              NAN
              nan            138.0              nan      1.42000E+00              NAN
              nan            140.0              nan      1.57300E+00              NAN
              nan            142.0              nan      1.69400E+00              NAN
              nan            144.0              nan      1.76600E+00              NAN
              nan            146.0              nan      1.93100E+00              NAN
              nan            148.0              nan      2.09600E+00              NAN
              nan            150.0              nan      2.18000E+00              NAN
              nan            152.0              nan      2.35700E+00              NAN
              nan            154.0              nan      2.58400E+00              NAN
              nan            156.0              nan      2.68100E+00              NAN
              nan            158.0              nan      2.85200E+00      5.50000E-02
              nan            160.0              nan      2.96700E+00      6.80000E-02
              nan            162.0              nan      3.35400E+00      5.50000E-02
              nan            164.0              nan      3.59900E+00      4.90000E-02
              nan            166.0              nan      3.59100E+00      8.00000E-02
