# entry-subent-pointer  : 10930-004-0 
# EXFOR reaction        : ['98-CF-252', ['0,F'], ',PR/NUM,NU'] 
# incident energy       : 0.00e+00 MeV 
# target                : Cf-252 
# product               : - 
# level energy          : - 
# MF-MT number          : 1 - Miscellaneous 
# first author          : J.Halperin 
# institute             : (1USAORL): Oak Ridge National Laboratory, Oak Ridge, TN 
# reference             : (J,NSE,75,56,1980) 
# year                  : 1980 
# facility              : None 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/109/10930.x4 
# nds                   : https://nds.iaea.org/EXFOR/10930
#
#     E_in(MeV)        dE_in(MeV)       Multiplicity            dMultiplicity
      0.00000E+00      0.00000E+00      1.43660E-01      0.00000E+00
      0.00000E+00      0.00000E+00      3.31670E-01      0.00000E+00
      0.00000E+00      0.00000E+00      3.14440E-01      0.00000E+00
      0.00000E+00      0.00000E+00      1.57080E-01      0.00000E+00
      0.00000E+00      0.00000E+00      4.45300E-02      0.00000E+00
      0.00000E+00      0.00000E+00      7.23000E-03      0.00000E+00
      0.00000E+00      0.00000E+00      6.44000E-04      0.00000E+00
      0.00000E+00      0.00000E+00      2.60000E-05      0.00000E+00
