# entry-subent-pointer  : T0289-014-0 
# EXFOR reaction        : ['42-MO-100', ['P,EL'], '42-MO-100,,DA'] 
# incident energy       : 1.5000e+01 MeV 
# target                : Mo-100 
# product               : Mo-100 
# level energy          : - 
# MF-MT number          : 4 - 2 
# first author          : H.F.Lutz 
# institute             : (1USALRL): Lawrence Livermore National Laboratory, Livermore, CA 
# reference             : (J,PR/C,4,934,1971) 
# year                  : 1971 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/T02/T0289.x4 
# nds                   : https://nds.iaea.org/EXFOR/T0289
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      2.08000E+01      6.00000E-01      9.70000E+00      0.00000E+00
      2.54000E+01      6.00000E-01      4.01000E+00      0.00000E+00
      3.01000E+01      6.00000E-01      1.91000E+00      0.00000E+00
      3.51000E+01      6.00000E-01      8.80000E-01      0.00000E+00
      4.02000E+01      6.00000E-01      3.86000E-01      0.00000E+00
      4.40000E+01      6.00000E-01      2.01000E-01      0.00000E+00
      5.00000E+01      6.00000E-01      1.14000E-01      0.00000E+00
      5.51000E+01      6.00000E-01      9.90000E-02      0.00000E+00
      5.94000E+01      6.00000E-01      9.00000E-02      0.00000E+00
      6.49000E+01      6.00000E-01      8.30000E-02      0.00000E+00
      7.09000E+01      6.00000E-01      6.33000E-02      0.00000E+00
      7.60000E+01      6.00000E-01      4.57000E-02      0.00000E+00
      8.07000E+01      6.00000E-01      3.20000E-02      0.00000E+00
      8.49000E+01      6.00000E-01      1.94000E-02      0.00000E+00
      9.00000E+01      6.00000E-01      1.24000E-02      0.00000E+00
      9.68000E+01      6.00000E-01      8.40000E-03      0.00000E+00
      1.01500E+02      6.00000E-01      8.40000E-03      0.00000E+00
      1.07100E+02      6.00000E-01      9.00000E-03      0.00000E+00
      1.11400E+02      6.00000E-01      9.80000E-03      0.00000E+00
      1.16900E+02      6.00000E-01      9.80000E-03      0.00000E+00
      1.20300E+02      6.00000E-01      9.00000E-03      0.00000E+00
      1.25900E+02      6.00000E-01      7.50000E-03      0.00000E+00
      1.31000E+02      6.00000E-01      5.75000E-03      0.00000E+00
      1.35700E+02      6.00000E-01      4.67000E-03      0.00000E+00
      1.41700E+02      6.00000E-01      3.68000E-03      0.00000E+00
      1.46500E+02      6.00000E-01      3.42000E-03      0.00000E+00
      1.51500E+02      6.00000E-01      3.08000E-03      0.00000E+00
