# entry-subent-pointer  : O0032--06-8-S 
# EXFOR reaction        : ['42-MO-100', ['P,EL'], '42-MO-100,,DA'] 
# incident energy       : 6.50e+01 MeV 
# target                : Mo-100 
# product               : Mo-100 
# level energy          : - 
# MF-MT number          : 4 - 2 
# first author          : H.Sakaguchi 
# institute             : (2JPNKTO): Kyoto University , Kyoto 
# reference             : (J,MSK/A,36,305,1983) 
# year                  : 1983 
# facility              : (ISOCY): Isochronous cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/O00/O0032.x4 
# nds                   : https://nds.iaea.org/EXFOR/O0032
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      1.41500E+01      0.00000E+00      2.86310E+00              NAN
      1.61700E+01      0.00000E+00      9.74900E-01              NAN
      1.81900E+01      0.00000E+00      1.83700E-01              NAN
      1.92000E+01      0.00000E+00      5.75500E-02              NAN
      2.02100E+01      0.00000E+00      4.08200E-02              NAN
      2.12200E+01      0.00000E+00      8.65200E-02              NAN
      2.22300E+01      0.00000E+00      1.53960E-01              NAN
      2.42500E+01      0.00000E+00      2.78850E-01              NAN
      2.62700E+01      0.00000E+00      3.15500E-01              NAN
      2.62700E+01      0.00000E+00      3.15140E-01              NAN
      2.77900E+01      0.00000E+00      2.84240E-01              NAN
      2.82900E+01      0.00000E+00      2.70790E-01              NAN
      3.03100E+01      0.00000E+00      1.79640E-01              NAN
      3.28300E+01      0.00000E+00      7.82200E-02              NAN
      3.43500E+01      0.00000E+00      4.06300E-02              NAN
      3.53500E+01      0.00000E+00      2.51600E-02              NAN
      3.63600E+01      0.00000E+00      1.74900E-02              NAN
      3.78800E+01      0.00000E+00      1.53200E-02              NAN
      3.93900E+01      0.00000E+00      1.94300E-02              NAN
      4.04000E+01      0.00000E+00      2.31800E-02              NAN
      4.29200E+01      0.00000E+00      2.95300E-02              NAN
      4.54400E+01      0.00000E+00      2.59600E-02              NAN
      5.04700E+01      0.00000E+00      8.91800E-03              NAN
      5.55100E+01      0.00000E+00      3.45900E-03              NAN
